,average,sd,ratio,ava,avb,cumsum,p
d__Bacteria.k__.p__Planctomycetota.c__Planctomycetes.o__Gemmatales.f__Gemmataceae.g__Gemmata,0,0,NA,0,0,1,0.638
d__Bacteria.k__.p__Actinobacteriota.c__Actinobacteria.o__Corynebacteriales.f__Dietziaceae.g__Dietzia,0,0,NA,0,0,1,0.134
d__Bacteria.k__.p__Verrucomicrobiota.c__Verrucomicrobiae.o__Opitutales.f__Puniceicoccaceae.g__A714019,0,0,NA,0,0,1,0.001
d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.__,0,0,NA,0,0,1,0.122
d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__Thiotrichales.f__Thiotrichaceae.g__uncultured,0,0,NA,0,0,1,0.001
d__Bacteria.k__.p__Bdellovibrionota.c__Oligoflexia.o__Oligoflexales.f__.g__Pseudobacteriovorax,0,0,NA,0,0,1,0.599
d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__C2U.g__,0,0,NA,0,0,1,0.34
d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Rickettsiales.f__Anaplasmataceae.__,0,0,NA,0,0,1,0.247
d__Bacteria.k__.p__Cyanobacteria.c__Cyanobacteriia.o__Phormidesmiales.f__Phormidesmiaceae.g__Phormidium_MBIC10003,0,0,NA,0,0,1,0.736
d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__Oceanospirillales.f__Halomonadaceae.g__Salinicola,0,0,NA,0,0,1,0.001
d__Bacteria.k__.p__Bacteroidota.c__Bacteroidia.o__Cytophagales.f__Flammeovirgaceae.g__Rapidithrix,0,0,NA,0,0,1,0.518
d__Bacteria.k__.p__Bacteroidota.c__Rhodothermia.o__Rhodothermales.f__Rhodothermaceae.g__,0,0,NA,0,0,1,0.813
d__Bacteria.k__.p__Actinobacteriota.c__Actinobacteria.o__Micrococcales.f__Micrococcaceae.g__Micrococcus,0,0,NA,0,0,1,0.27
d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__Oceanospirillales.f__Nitrincolaceae.g__Neptuniibacter,0,0,NA,0,0,1,0.134
d__Bacteria.k__.p__Cyanobacteria.c__Cyanobacteriia.o__Cyanobacteriales.f__Nostocaceae.g__Rivularia_PCC.7116,0,0,NA,0,0,1,0.649
d__Bacteria.k__.p__Cyanobacteria.c__Cyanobacteriia.__.__.__,0,0,NA,0,0,1,0.001
d__Bacteria.k__.p__Actinobacteriota.c__Actinobacteria.o__Euzebyales.f__Euzebyaceae.g__uncultured,0,0,NA,0,0,1,0.767
d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__Cellvibrionales.f__Halieaceae.g__,0,0,NA,0,0,1,0.143
d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Rhodobacteraceae.g__Palleronia.Pseudomaribius,0,0,NA,0,0,1,0.591
d__Bacteria.k__.p__Firmicutes.c__Bacilli.o__Staphylococcales.f__Staphylococcaceae.g__Staphylococcus,0,0,NA,0,0,1,0.426
d__Bacteria.k__.p__Actinobacteriota.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae.g__Bifidobacterium,0,0,NA,0,0,1,0.114
d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__SAR11_clade.f__Clade_III.g__,0,0,NA,0,0,1,0.001
d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__Burkholderiales.__.__,0,0,NA,0,0,1,0.542
d__Bacteria.k__.p__Chloroflexi.c__Anaerolineae.o__SJA.15.f__.g__,0,0,NA,0,0,1,0.114
d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__Burkholderiales.f__Nitrosomonadaceae.g__IS.44,0,0,NA,0,0,1,0.001
d__Bacteria.k__.p__Dependentiae.c__Babeliae.o__Babeliales.f__.g__,0,0,NA,0,0,1,0.235
d__Bacteria.k__.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Crocinitomicaceae.g__Fluviicola,0,0,NA,0,0,1,0.143
d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Rhizobiaceae.g__Allorhizobium.Neorhizobium.Pararhizobium.Rhizobium,0,0,NA,0,0,1,0.253
d__Bacteria.k__.p__Cyanobacteria.c__Cyanobacteriia.o__Cyanobacteriales.f__Nostocaceae.__,0,0,NA,0,0,1,0.266
d__Bacteria.k__.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Crocinitomicaceae.g__uncultured,0,0,NA,0,0,1,0.151
d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__Burkholderiales.f__Hydrogenophilaceae.g__Tepidiphilus,0,0,NA,0,0,1,0.114
d__Bacteria.k__.p__Bacteroidota.c__Bacteroidia.o__Cytophagales.f__Cyclobacteriaceae.g__Algoriphagus,0,0,NA,0,0,1,0.121
d__Bacteria.k__.p__Planctomycetota.c__Planctomycetes.o__uncultured.f__.g__,0,0,NA,0,0,1,0.506
d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__Oceanospirillales.f__Nitrincolaceae.__,0,0,NA,0,0,1,0.257
d__Bacteria.k__.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Flavobacteriaceae.g__Pseudofulvibacter,0,0,NA,0,0,1,0.146
d__Bacteria.k__.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Flavobacteriaceae.g__Robiginitalea,0,0,NA,0,0,1,0.474
d__Bacteria.k__.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Flavobacteriaceae.g__Gangjinia,0,0,NA,0,0,1,0.266
d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__SAR11_clade.f__Clade_II.g__,0,0,NA,0,0,1,0.001
d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__Francisellales.f__Francisellaceae.g__Francisella,0,0,NA,0,0,1,0.444
d__Bacteria.k__.p__Bacteroidota.c__Rhodothermia.o__Rhodothermales.f__Rhodothermaceae.g__Rubricoccus,0,0,NA,0,0,1,0.568
d__Bacteria.k__.p__Verrucomicrobiota.__.__.__.__,0,0,NA,0,0,1,0.141
d__Bacteria.k__.p__Cyanobacteria.c__Cyanobacteriia.o__Cyanobacteriales.f__Microcystaceae.g__Cyanothece_ATCC_51142_.UCYN.C.,0,0,NA,0,0,1,0.001
d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Rickettsiales.f__Anaplasmataceae.g__Neorickettsia,0,0,NA,0,0,1,0.337
d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Kiloniellales.f__Kiloniellaceae.g__Tistlia,0,0,NA,0,0,1,0.475
d__Bacteria.k__.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Cryomorphaceae.g__Owenweeksia,0,0,NA,0,0,1,0.353
d__Bacteria.k__.p__Chloroflexi.c__Chloroflexia.o__Chloroflexales.f__Chloroflexaceae.__,0,0,NA,0,0,1,0.248
d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__Piscirickettsiales.f__Piscirickettsiaceae.g__Candidatus_Endoecteinascidia,0,0,NA,0,0,1,0.139
d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Caulobacterales.f__Caulobacteraceae.g__Caulobacter,0,0,NA,0,0,1,0.134
d__Bacteria.k__.p__Verrucomicrobiota.c__Verrucomicrobiae.o__Opitutales.f__Puniceicoccaceae.__,0,0,NA,0,0,1,0.145
d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Rhodobiaceae.g__Afifella,0,0,NA,0,0,1,0.252
d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Puniceispirillales.f__SAR116_clade.g__Candidatus_Puniceispirillum,0,0,NA,0,0,1,0.001
d__Bacteria.k__.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Weeksellaceae.g__Moheibacter,0,0,NA,0,0,1,0.114
d__Bacteria.k__.p__Cyanobacteria.c__Cyanobacteriia.o__Phormidesmiales.__.__,0,0,NA,0,0,1,0.134
d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Rhizobiaceae.g__,0,0,NA,0,0,1,0.121
d__Bacteria.k__.p__Actinobacteriota.c__Actinobacteria.o__Micrococcales.f__Cellulomonadaceae.g__Actinotalea,0,0,NA,0,0,1,0.356
d__Bacteria.k__.p__Patescibacteria.c__Gracilibacteria.o__Absconditabacteriales_.SR1..f__.g__,0,0,NA,0,0,1,0.247
d__Bacteria.k__.p__Bacteroidota.c__Rhodothermia.o__Rhodothermales.f__Rhodothermaceae.g__Rubrivirga,0,0,NA,0,0,1,0.741
d__Bacteria.k__.p__Actinobacteriota.c__Actinobacteria.o__Propionibacteriales.f__Propionibacteriaceae.__,0,0,NA,0,0,1,0.114
d__Bacteria.k__.p__Firmicutes.c__Bacilli.o__Mycoplasmatales.f__Mycoplasmataceae.__,0,0,NA,0,0,1,0.339
d__Bacteria.k__.p__Planctomycetota.c__Phycisphaerae.o__Tepidisphaerales.f__WD2101_soil_group.g__,0,0,NA,0,0,1,0.135
d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Rhodobacteraceae.g__Sulfitobacter,0,0,NA,0,0,1,0.14
d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__Burkholderiales.f__Methylophilaceae.g__OM43_clade,0,0,NA,0,0,1,0.001
d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Caulobacterales.f__Hyphomonadaceae.g__Robiginitomaculum,0,0,NA,0,0,1,0.121
d__Bacteria.k__.p__Bacteroidota.c__Bacteroidia.o__Cytophagales.f__Cyclobacteriaceae.g__Catalinimonas,0,0,NA,0,0,1,0.223
d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Rhodobacteraceae.g__Hwanghaeicola,0,0,NA,0,0,1,0.121
d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__Oceanospirillales.f__Saccharospirillaceae.g__Reinekea,0,0,NA,0,0,1,0.353
d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Rhodobacteraceae.g__Halovulum,0,0,NA,0,0,1,0.001
d__Bacteria.k__.p__Bdellovibrionota.c__Oligoflexia.o__Silvanigrellales.f__Silvanigrellaceae.g__uncultured,0,0,NA,0,0,1,0.145
d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__Cellvibrionales.f__Cellvibrionaceae.g__uncultured,0,0,NA,0,0,1,0.532
d__Bacteria.k__.p__Verrucomicrobiota.c__Verrucomicrobiae.o__Chthoniobacterales.f__01D2Z36.g__,0,0,NA,0,0,1,0.478
d__Bacteria.k__.p__Bacteroidota.c__Bacteroidia.o__Sphingobacteriales.f__Sphingobacteriaceae.__,0,0,NA,0,0,1,0.139
d__Bacteria.k__.p__Firmicutes.c__Negativicutes.o__Veillonellales.Selenomonadales.f__Veillonellaceae.g__Veillonella,0,0,NA,0,0,1,0.146
d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Hyphomicrobiaceae.g__Pedomicrobium,0,0,NA,0,0,1,0.251
d__Bacteria.k__.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Flavobacteriaceae.g__Gilvibacter,0,0,NA,0,0,1,0.001
d__Bacteria.k__.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Crocinitomicaceae.__,0,0,NA,0,0,1,0.422
d__Bacteria.k__.p__Planctomycetota.c__Planctomycetes.o__Isosphaerales.f__Isosphaeraceae.g__uncultured,0,0,NA,0,0,1,0.14
d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Rhodobacteraceae.g__Roseibacterium,0,0,NA,0,0,1,0.687
d__Bacteria.k__.p__Cyanobacteria.c__Cyanobacteriia.o__Phormidesmiales.f__Phormidesmiaceae.g__Acrophormium_PCC.7375,0,0,NA,0,0,1,0.36
d__Bacteria.k__.p__Actinobacteriota.c__Actinobacteria.o__Micrococcales.f__Brevibacteriaceae.g__Brevibacterium,0,0,NA,0,0,1,0.001
d__Bacteria.k__.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Acetitomaculum,0,0,NA,0,0,1,0.114
d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Sphingomonadales.f__Sphingomonadaceae.g__Novosphingobium,0,0,NA,0,0,1,0.253
d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Sphingomonadales.f__Sphingomonadaceae.g__uncultured,0,0,NA,0,0,1,0.95
d__Bacteria.k__.p__Cyanobacteria.c__Cyanobacteriia.o__uncultured.f__.g__,0,0,NA,0,0,1,0.145
d__Bacteria.k__.p__Cyanobacteria.c__Cyanobacteriia.o__Oxyphotobacteria_Incertae_Sedis.f__Unknown_Family.g__Pseudanabaena_NgrPSln22,0,0,NA,0,0,1,0.377
d__Bacteria.k__.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Flavobacteriaceae.g__Galbibacter,0,0,NA,0,0,1,0.43
d__Bacteria.k__.p__Planctomycetota.c__Planctomycetes.o__Planctomycetales.f__Rubinisphaeraceae.g__Rubinisphaera,0,0,NA,0,0,1,0.5
d__Bacteria.k__.p__Verrucomicrobiota.c__Verrucomicrobiae.o__Opitutales.f__Puniceicoccaceae.g__Pelagicoccus,0,0,NA,0,0,1,0.248
d__Bacteria.k__.p__Spirochaetota.c__Spirochaetia.o__Spirochaetales.f__Spirochaetaceae.g__Alkalispirochaeta,0,0,NA,0,0,1,0.23
d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__Oceanospirillales.f__Nitrincolaceae.g__Marinobacterium,0,0,NA,0,0,1,0.141
d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Sphingomonadales.f__Sphingomonadaceae.g__Sphingomonas,0,0,NA,0,0,1,0.271
d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__Cellvibrionales.f__BD2.7.g__,0,0,NA,0,0,1,0.283
d__Bacteria.k__.p__Bacteroidota.c__Bacteroidia.o__Sphingobacteriales.f__ST.12K33.g__,0,0,NA,0,0,1,0.135
d__Bacteria.k__.p__Actinobacteriota.c__Acidimicrobiia.o__Microtrichales.f__Ilumatobacteraceae.g__uncultured,0,0,NA,0,0,1,0.122
d__Bacteria.k__.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.__.__,0,0,NA,0,0,1,0.159
d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__SAR11_clade.f__Clade_IV.g__,0,0,NA,0,0,1,0.001
d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__Nitrosococcales.f__Methylophagaceae.g__Marine_Methylotrophic_Group_3,0,0,NA,0,0,1,0.114
d__Bacteria.k__.p__Planctomycetota.c__Phycisphaerae.o__Tepidisphaerales.__.__,0,0,NA,0,0,1,0.242
d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Rhizobiaceae.g__Fulvimarina,0,0,NA,0,0,1,0.342
d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__Pseudomonadales.f__Pseudomonadaceae.g__Pseudomonas,0,0,NA,0,0,1,0.945
d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Thalassobaculales.f__Nisaeaceae.g__OM75_clade,0,0,NA,0,0,1,0.001
d__Bacteria.k__.p__Actinobacteriota.c__Actinobacteria.o__Propionibacteriales.f__Nocardioidaceae.__,0,0,NA,0,0,1,0.134
d__Bacteria.k__.p__Myxococcota.c__Polyangia.o__Blfdi19.f__.g__,0,0,NA,0,0,1,0.146
d__Bacteria.k__.p__Fusobacteriota.c__Fusobacteriia.o__Fusobacteriales.f__Fusobacteriaceae.g__Fusobacterium,0,0,NA,0,0,1,0.132
d__Bacteria.k__.p__Bacteroidota.c__Bacteroidia.o__Cytophagales.f__Cyclobacteriaceae.g__Fabibacter,0,0,NA,0,0,1,0.371
d__Bacteria.k__.p__Verrucomicrobiota.c__Verrucomicrobiae.o__Opitutales.f__Puniceicoccaceae.g__Puniceicoccus,0,0,NA,0,0,1,0.265
d__Bacteria.k__.p__Firmicutes.c__Bacilli.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Erysipelothrix,0,0,NA,0,0,1,0.349
d__Bacteria.k__.p__Hydrogenedentes.c__Hydrogenedentia.o__Hydrogenedentiales.f__Hydrogenedensaceae.g__,0,0,NA,0,0,1,0.141
d__Bacteria.k__.p__Bacteroidota.c__Bacteroidia.o__Cytophagales.f__Microscillaceae.__,0,0,NA,0,0,1,0.612
d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodospirillales.f__Rhodospirillaceae.g__uncultured,0,0,NA,0,0,1,0.001
d__Bacteria.k__.p__MBNT15.c__.o__.f__.g__,0,0,NA,0,0,1,0.122
d__Bacteria.k__.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Flavobacteriaceae.g__Aureitalea,0,0,NA,0,0,1,0.118
d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__AT.s3.44.f__.g__,0,0,NA,0,0,1,0.001
d__Bacteria.k__.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Weeksellaceae.g__uncultured,0,0,NA,0,0,1,0.114
d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__S1.3.65.f__.g__,0,0,NA,0,0,1,0.141
d__Bacteria.k__.p__Acidobacteriota.c__Thermoanaerobaculia.o__Thermoanaerobaculales.f__Thermoanaerobaculaceae.g__Subgroup_23,0,0,NA,0,0,1,0.001
d__Bacteria.k__.p__Chloroflexi.c__Dehalococcoidia.o__SAR202_clade.f__.g__,0,0,NA,0,0,1,0.001
d__Bacteria.k__.p__Cyanobacteria.c__Cyanobacteriia.o__Oxyphotobacteria_Incertae_Sedis.f__Unknown_Family.g__uncultured,0,0,NA,0,0,1,0.555
d__Bacteria.k__.p__Firmicutes.c__Bacilli.o__Erysipelotrichales.f__Erysipelotrichaceae.g__.Anaerorhabdus._furcosa_group,0,0,NA,0,0,1,0.001
d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__Alteromonadales.__.__,0,0,NA,0,0,1,0.001
d__Bacteria.k__.p__Firmicutes.c__Clostridia.o__Peptostreptococcales.Tissierellales.f__Fusibacteraceae.g__Fusibacter,0,0,NA,0,0,1,0.122
d__Bacteria.k__.p__Spirochaetota.c__Leptospirae.o__Leptospirales.f__Leptospiraceae.g__Turneriella,0,0,NA,0,0,1,0.122
d__Bacteria.k__.p__Spirochaetota.c__Spirochaetia.o__Spirochaetales.f__Spirochaetaceae.g__Borreliella,0,0,NA,0,0,1,0.512
d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__Burkholderiales.f__EC94.g__,0,0,NA,0,0,1,0.238
d__Bacteria.k__.p__Actinobacteriota.c__Actinobacteria.o__Micrococcales.f__Microbacteriaceae.__,0,0,NA,0,0,1,0.001
d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Caulobacterales.f__Hyphomonadaceae.g__uncultured,0,0,NA,0,0,1,0.141
d__Bacteria.k__.p__Bacteroidota.c__Chlorobia.o__Chlorobiales.f__Chlorobiaceae.g__Prosthecochloris,0,0,NA,0,0,1,0.143
d__Bacteria.k__.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Weeksellaceae.g__Chryseobacterium,0,0,NA,0,0,1,0.241
d__Bacteria.k__.p__Firmicutes.c__Bacilli.o__RF39.f__.g__,0,0,NA,0,0,1,0.001
d__Bacteria.k__.p__Actinobacteriota.c__Actinobacteria.o__Euzebyales.f__Euzebyaceae.g__Euzebya,0,0,NA,0,0,1,0.334
d__Bacteria.k__.p__Verrucomicrobiota.c__Chlamydiae.o__Chlamydiales.f__Simkaniaceae.g__Candidatus_Fritschea,0,0,NA,0,0,1,0.657
d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__SAR11_clade.__.__,0,0,NA,0,0,1,0.001
d__Bacteria.k__.p__Cyanobacteria.c__Cyanobacteriia.o__Phormidesmiales.f__Nodosilineaceae.g__Nodosilinea_PCC.7104,0,0,NA,0,0,1,0.593
d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Rhodobiaceae.g__Amorphus,0,0,NA,0,0,1,0.258
d__Bacteria.k__.p__Firmicutes.c__Clostridia.o__.f__Hungateiclostridiaceae.__,0,0,NA,0,0,1,0.151
d__Bacteria.k__.p__Cyanobacteria.c__Cyanobacteriia.o__Cyanobacteriales.f__uncultured.g__,0,0,NA,0,0,1,0.368
d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__Thiomicrospirales.f__Thioglobaceae.g__SUP05_cluster,0,0,NA,0,0,1,0.001
d__Bacteria.k__.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.__.__,0,0,NA,0,0,1,0.83
d__Bacteria.k__.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Weeksellaceae.__,0,0,NA,0,0,1,0.114
d__Bacteria.k__.p__Cyanobacteria.c__Cyanobacteriia.o__Thermosynechococcales.f__Thermosynechococcaceae.g__uncultured,0,0,NA,0,0,1,0.14
d__Bacteria.k__.p__Planctomycetota.c__Phycisphaerae.o__Phycisphaerales.f__Phycisphaeraceae.__,0,0,NA,0,0,1,0.258
d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__Alteromonadales.f__Pseudoalteromonadaceae.g__Psychrosphaera,0,0,NA,0,0,1,0.001
d__Bacteria.k__.p__Planctomycetota.c__Phycisphaerae.o__Tepidisphaerales.f__Tepidisphaeraceae.g__,0,0,NA,0,0,1,0.145
d__Bacteria.k__.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Cryomorphaceae.__,0,0,NA,0,0,1,0.364
d__Bacteria.k__.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Flavobacteriaceae.g__Flavobacterium,0,0,NA,0,0,1,0.13
d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Rhodobacteraceae.g__Gemmobacter,0,0,NA,0,0,1,0.124
d__Bacteria.k__.p__Verrucomicrobiota.c__Verrucomicrobiae.o__Opitutales.f__Puniceicoccaceae.g__Lentimonas,0,0,NA,0,0,1,0.001
d__Bacteria.k__.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__NS7_marine_group.g__,0,0,NA,0,0,1,0.147
d__Bacteria.k__.p__Bacteroidota.c__Bacteroidia.o__Cytophagales.__.__,0,0,NA,0,0,1,0.289
d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Rickettsiales.f__Fokiniaceae.g__MD3.55,0,0,NA,0,0,1,0.139
d__Bacteria.k__.p__Cyanobacteria.c__Cyanobacteriia.o__Cyanobacteriales.f__Microcystaceae.g__UCYN.C,0,0,NA,0,0,1,0.001
d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__Burkholderiales.f__Oxalobacteraceae.__,0,0,NA,0,0,1,0.138
d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__Xanthomonadales.f__Xanthomonadaceae.g__Luteimonas,0,0,NA,0,0,1,0.001
d__Bacteria.k__.p__Patescibacteria.c__WWE3.o__.f__.g__,0,0,NA,0,0,1,0.114
d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__Burkholderiales.f__Rhodocyclaceae.__,0,0,NA,0,0,1,0.159
d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Rhodobacteraceae.g__Leisingera,0,0,NA,0,0,1,0.132
d__Bacteria.k__.p__Desulfobacterota.c__Syntrophobacteria.o__Syntrophobacterales.f__uncultured.g__,0,0,NA,0,0,1,0.39
d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Rhodobacteraceae.g__Shimia,0,0,NA,0,0,1,0.36
d__Bacteria.k__.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Flavobacteriaceae.g__Marixanthomonas,0,0,NA,0,0,1,0.13
d__Bacteria.k__.p__Actinobacteriota.c__Actinobacteria.o__Micrococcales.f__Microbacteriaceae.g__Leucobacter,0,0,NA,0,0,1,0.114
d__Bacteria.k__.p__Verrucomicrobiota.c__Chlamydiae.o__Chlamydiales.f__Parachlamydiaceae.g__Candidatus_Protochlamydia,0,0,NA,0,0,1,0.14
d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Parvibaculales.f__Parvibaculaceae.g__uncultured,0,0,NA,0,0,1,0.001
d__Bacteria.k__.p__Bacteroidota.c__Rhodothermia.o__Balneolales.f__Balneolaceae.g__Balneola,0,0,NA,0,0,1,0.001
d__Bacteria.k__.p__Cyanobacteria.c__Cyanobacteriia.o__Phormidesmiales.f__Phormidesmiaceae.g__Phormidium_MBIC10002,0,0,NA,0,0,1,0.13
d__Bacteria.k__.p__Planctomycetota.c__Planctomycetes.o__Gemmatales.f__Gemmataceae.__,0,0,NA,0,0,1,0.522
d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Devosiaceae.g__Devosia,0,0,NA,0,0,1,0.141
d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodospirillales.f__Thalassospiraceae.g__Thalassospira,0,0,NA,0,0,1,0.134
d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Kiloniellales.f__Kiloniellaceae.__,0,0,NA,0,0,1,0.159
d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Rhodobacteraceae.g__Octadecabacter,0,0,NA,0,0,1,0.141
d__Bacteria.k__.p__Planctomycetota.c__Phycisphaerae.o__Phycisphaerales.f__Phycisphaeraceae.g__FS140.16B.02_marine_group,0,0,NA,0,0,1,0.001
d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__Oceanospirillales.f__Halomonadaceae.g__Kushneria,0,0,NA,0,0,1,0.001
d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Paracaedibacterales.f__Paracaedibacteraceae.__,0,0,NA,0,0,1,0.256
d__Bacteria.k__.p__Campilobacterota.c__Campylobacteria.o__Campylobacterales.__.__,0,0,NA,0,0,1,0.256
d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Micavibrionales.__.__,0,0,NA,0,0,1,0.114
d__Bacteria.k__.p__Campilobacterota.c__Campylobacteria.o__Campylobacterales.f__Arcobacteraceae.g__uncultured,0,0,NA,0,0,1,0.678
d__Bacteria.k__.p__Cyanobacteria.c__Cyanobacteriia.o__Cyanobacteriales.f__Microcystaceae.__,0,0,NA,0,0,1,0.001
d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Parvibaculales.__.__,0,0,NA,0,0,1,0.364
d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__Thiotrichales.f__Thiotrichaceae.g__Thiothrix,0,0,NA,0,0,1,0.114
d__Bacteria.k__.p__Cyanobacteria.c__Cyanobacteriia.o__Cyanobacteriales.f__Xenococcaceae.g__Foliisarcina,0,0,NA,0,0,1,0.338
