"","average","sd","ratio","ava","avb","cumsum","p"
"d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Rhizobiaceae.g__Fulvimarina",0,0,NA,0,0,1,0.33
"d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Thalassobaculales.f__Nisaeaceae.g__OM75_clade",0,0,NA,0,0,1,0.001
"d__Bacteria.k__.p__Cyanobacteria.c__Cyanobacteriia.o__Cyanobacteriales.f__Paraspirulinaceae.g__Spirulina_P7",0,0,NA,0,0,1,0.134
"d__Bacteria.k__.p__Chloroflexi.c__Chloroflexia.o__Chloroflexales.f__Chloroflexaceae.g__Candidatus_Chlorothrix",0,0,NA,0,0,1,0.526
"d__Bacteria.k__.p__Actinobacteriota.c__Actinobacteria.o__Propionibacteriales.f__Nocardioidaceae.__",0,0,NA,0,0,1,0.15
"d__Bacteria.k__.p__Myxococcota.c__Polyangia.o__Blfdi19.f__.g__",0,0,NA,0,0,1,0.155
"d__Bacteria.k__.p__Fusobacteriota.c__Fusobacteriia.o__Fusobacteriales.f__Fusobacteriaceae.g__Fusobacterium",0,0,NA,0,0,1,0.127
"d__Bacteria.k__.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Flavobacteriaceae.g__Psychroserpens",0,0,NA,0,0,1,0.314
"d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__Chromatiales.f__Chromatiaceae.__",0,0,NA,0,0,1,0.367
"d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Beijerinckiaceae.__",0,0,NA,0,0,1,0.248
"d__Bacteria.k__.p__Firmicutes.c__Clostridia.o__Peptostreptococcales.Tissierellales.f__Peptostreptococcaceae.g__Paeniclostridium",0,0,NA,0,0,1,0.256
"d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__Oceanospirillales.f__Nitrincolaceae.g__Neptunomonas",0,0,NA,0,0,1,0.267
"d__Bacteria.k__.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Marinifilaceae.g__Marinifilum",0,0,NA,0,0,1,0.357
"d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__Alteromonadales.f__Alteromonadaceae.g__Rheinheimera",0,0,NA,0,0,1,0.856
"d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__Gammaproteobacteria_Incertae_Sedis.f__Unknown_Family.g__Candidatus_Berkiella",0,0,NA,0,0,1,0.252
"d__Bacteria.k__.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Flavobacteriaceae.g__Costertonia",0,0,NA,0,0,1,0.343
"d__Bacteria.k__.p__Verrucomicrobiota.c__Verrucomicrobiae.o__Opitutales.f__Puniceicoccaceae.g__Puniceicoccus",0,0,NA,0,0,1,0.244
"d__Bacteria.k__.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__.Eubacterium._coprostanoligenes_group.g__",0,0,NA,0,0,1,0.121
"d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__Vibrionales.f__Vibrionaceae.g__Grimontia",0,0,NA,0,0,1,0.58
"d__Bacteria.k__.p__Firmicutes.c__Bacilli.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Erysipelothrix",0,0,NA,0,0,1,0.341
"d__Bacteria.k__.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__uncultured",0,0,NA,0,0,1,0.258
"d__Bacteria.k__.p__Hydrogenedentes.c__Hydrogenedentia.o__Hydrogenedentiales.f__Hydrogenedensaceae.g__",0,0,NA,0,0,1,0.143
"d__Bacteria.k__.p__Bacteroidota.c__Bacteroidia.o__Cytophagales.f__Microscillaceae.__",0,0,NA,0,0,1,0.592
"d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodospirillales.f__Rhodospirillaceae.g__uncultured",0,0,NA,0,0,1,0.001
"d__Bacteria.k__.p__Verrucomicrobiota.c__Chlamydiae.o__Chlamydiales.f__Waddliaceae.g__Waddlia",0,0,NA,0,0,1,0.265
"d__Bacteria.k__.p__MBNT15.c__.o__.f__.g__",0,0,NA,0,0,1,0.133
"d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__Arenicellales.f__Arenicellaceae.__",0,0,NA,0,0,1,0.121
"d__Bacteria.k__.p__Chloroflexi.c__Anaerolineae.__.__.__",0,0,NA,0,0,1,0.365
"d__Bacteria.k__.p__Myxococcota.c__Polyangia.o__UASB.TL25.f__.g__",0,0,NA,0,0,1,0.265
"d__Bacteria.k__.p__Bacteroidota.c__Kapabacteria.o__Kapabacteriales.f__.g__",0,0,NA,0,0,1,0.377
"d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Tistrellales.f__Geminicoccaceae.__",0,0,NA,0,0,1,0.265
"d__Bacteria.k__.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Flavobacteriaceae.g__Aureitalea",0,0,NA,0,0,1,0.121
"d__Bacteria.k__.p__Verrucomicrobiota.c__Lentisphaeria.o__Victivallales.f__Arctic95B.14.g__",0,0,NA,0,0,1,0.34
"d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__AT.s3.44.f__.g__",0,0,NA,0,0,1,0.001
"d__Bacteria.k__.p__Cyanobacteria.c__Vampirivibrionia.o__Obscuribacterales.f__Obscuribacteraceae.g__",0,0,NA,0,0,1,0.513
"d__Bacteria.k__.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Weeksellaceae.g__uncultured",0,0,NA,0,0,1,0.14
"d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__S1.3.65.f__.g__",0,0,NA,0,0,1,0.135
"d__Bacteria.k__.p__Actinobacteriota.c__Acidimicrobiia.o__Microtrichales.__.__",0,0,NA,0,0,1,0.13
"d__Bacteria.k__.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Prolixibacteraceae.g__Roseimarinus",0,0,NA,0,0,1,0.54
"d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__Cellvibrionales.f__Cellvibrionaceae.g__Umboniibacter",0,0,NA,0,0,1,0.717
"d__Bacteria.k__.p__Acidobacteriota.c__Thermoanaerobaculia.o__Thermoanaerobaculales.f__Thermoanaerobaculaceae.g__Subgroup_23",0,0,NA,0,0,1,0.001
"d__Bacteria.k__.p__Chloroflexi.c__Dehalococcoidia.o__SAR202_clade.f__.g__",0,0,NA,0,0,1,0.001
"d__Bacteria.k__.p__Firmicutes.c__Bacilli.o__Erysipelotrichales.f__Erysipelotrichaceae.g__.Anaerorhabdus._furcosa_group",0,0,NA,0,0,1,0.001
"d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__Alteromonadales.__.__",0,0,NA,0,0,1,0.001
"d__Bacteria.k__.p__Firmicutes.c__Clostridia.o__Peptostreptococcales.Tissierellales.f__Fusibacteraceae.g__Fusibacter",0,0,NA,0,0,1,0.139
"d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__Cellvibrionales.f__Cellvibrionaceae.g__Candidatus_Endobugula",0,0,NA,0,0,1,0.146
"d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__Cellvibrionales.__.__",0,0,NA,0,0,1,0.142
"d__Bacteria.k__.p__Spirochaetota.c__Leptospirae.o__Leptospirales.f__Leptospiraceae.g__Turneriella",0,0,NA,0,0,1,0.139
"d__Bacteria.k__.p__Spirochaetota.c__Spirochaetia.o__Spirochaetales.f__Spirochaetaceae.g__Borreliella",0,0,NA,0,0,1,0.533
"d__Bacteria.k__.p__Patescibacteria.c__Gracilibacteria.o__Candidatus_Peregrinibacteria.f__.g__",0,0,NA,0,0,1,0.34
"d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__Burkholderiales.f__Burkholderiaceae.g__Ralstonia",0,0,NA,0,0,1,0.989
"d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__Burkholderiales.f__EC94.g__",0,0,NA,0,0,1,0.249
"d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__Chromatiales.f__Chromatiaceae.g__uncultured",0,0,NA,0,0,1,0.349
"d__Bacteria.k__.p__Actinobacteriota.c__Actinobacteria.o__Micrococcales.f__Microbacteriaceae.__",0,0,NA,0,0,1,0.001
"d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Caulobacterales.f__Hyphomonadaceae.g__uncultured",0,0,NA,0,0,1,0.135
"d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Rhodobacteraceae.g__Oceanicella",0,0,NA,0,0,1,0.339
"d__Bacteria.k__.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Weeksellaceae.g__Chryseobacterium",0,0,NA,0,0,1,0.27
"d__Bacteria.k__.p__Firmicutes.c__Bacilli.o__RF39.f__.g__",0,0,NA,0,0,1,0.001
"d__Bacteria.k__.p__Actinobacteriota.c__Actinobacteria.o__Euzebyales.f__Euzebyaceae.g__Euzebya",0,0,NA,0,0,1,0.367
"d__Bacteria.k__.p__Myxococcota.c__Polyangia.o__Polyangiales.f__Sandaracinaceae.__",0,0,NA,0,0,1,0.121
"d__Bacteria.k__.p__Verrucomicrobiota.c__Chlamydiae.o__Chlamydiales.f__Simkaniaceae.g__Candidatus_Fritschea",0,0,NA,0,0,1,0.663
"d__Bacteria.k__.p__Verrucomicrobiota.c__Chlamydiae.o__Chlamydiales.f__Parachlamydiaceae.g__Neochlamydia",0,0,NA,0,0,1,0.253
"d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__Cellvibrionales.f__Cellvibrionaceae.g__",0,0,NA,0,0,1,0.794
"d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__SAR11_clade.__.__",0,0,NA,0,0,1,0.001
"d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Parvibaculales.f__Parvibaculaceae.__",0,0,NA,0,0,1,0.134
"d__Bacteria.k__.p__Cyanobacteria.c__Cyanobacteriia.o__Phormidesmiales.f__Nodosilineaceae.g__Nodosilinea_PCC.7104",0,0,NA,0,0,1,0.597
"d__Bacteria.k__.p__Cyanobacteria.c__Vampirivibrionia.o__Caenarcaniphilales.f__.g__",0,0,NA,0,0,1,0.244
"d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Rhodobiaceae.g__Amorphus",0,0,NA,0,0,1,0.244
"d__Bacteria.k__.p__Firmicutes.c__Clostridia.o__.f__Hungateiclostridiaceae.__",0,0,NA,0,0,1,0.122
"d__Bacteria.k__.p__Cyanobacteria.c__Cyanobacteriia.o__Cyanobacteriales.f__uncultured.g__",0,0,NA,0,0,1,0.345
"d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__Thiomicrospirales.f__Thioglobaceae.g__SUP05_cluster",0,0,NA,0,0,1,0.001
"d__Bacteria.k__.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.__.__",0,0,NA,0,0,1,0.814
"d__Bacteria.k__.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Weeksellaceae.__",0,0,NA,0,0,1,0.14
"d__Bacteria.k__.p__Firmicutes.c__Clostridia.o__Peptostreptococcales.Tissierellales.f__.g__uncultured",0,0,NA,0,0,1,0.159
"d__Bacteria.k__.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Paludibacteraceae.g__uncultured",0,0,NA,0,0,1,0.146
"d__Bacteria.k__.p__Cyanobacteria.c__Cyanobacteriia.o__Thermosynechococcales.f__Thermosynechococcaceae.g__uncultured",0,0,NA,0,0,1,0.125
"d__Bacteria.k__.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Crocinitomicaceae.g__Crocinitomix",0,0,NA,0,0,1,0.57
"d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__Alteromonadales.f__Pseudoalteromonadaceae.g__Psychrosphaera",0,0,NA,0,0,1,0.001
"d__Bacteria.k__.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Cryomorphaceae.__",0,0,NA,0,0,1,0.349
"d__Bacteria.k__.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Flavobacteriaceae.g__Flavobacterium",0,0,NA,0,0,1,0.12
"d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Rhodobacteraceae.g__Gemmobacter",0,0,NA,0,0,1,0.13
"d__Bacteria.k__.p__Verrucomicrobiota.c__Verrucomicrobiae.o__Opitutales.f__Puniceicoccaceae.g__Lentimonas",0,0,NA,0,0,1,0.001
"d__Bacteria.k__.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__NS7_marine_group.g__",0,0,NA,0,0,1,0.154
"d__Bacteria.k__.p__Bacteroidota.c__Bacteroidia.o__Cytophagales.__.__",0,0,NA,0,0,1,0.239
"d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Rickettsiales.f__Fokiniaceae.g__MD3.55",0,0,NA,0,0,1,0.12
"d__Bacteria.k__.p__Cyanobacteria.c__Cyanobacteriia.o__Cyanobacteriales.f__Microcystaceae.g__UCYN.C",0,0,NA,0,0,1,0.001
"d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__Burkholderiales.f__Oxalobacteraceae.__",0,0,NA,0,0,1,0.155
"d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__Xanthomonadales.f__Xanthomonadaceae.g__Luteimonas",0,0,NA,0,0,1,0.001
"d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Beijerinckiaceae.g__Methylocystis",0,0,NA,0,0,1,0.461
"d__Bacteria.k__.p__Acidobacteriota.c__Subgroup_26.o__.f__.g__",0,0,NA,0,0,1,0.335
"d__Bacteria.k__.p__Patescibacteria.c__WWE3.o__.f__.g__",0,0,NA,0,0,1,0.14
"d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Rhodobacteraceae.g__Leisingera",0,0,NA,0,0,1,0.127
"d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Rhodobacteraceae.g__Shimia",0,0,NA,0,0,1,0.365
"d__Bacteria.k__.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Flavobacteriaceae.g__Marixanthomonas",0,0,NA,0,0,1,0.12
"d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__Cellvibrionales.f__Spongiibacteraceae.g__uncultured",0,0,NA,0,0,1,0.13
"d__Bacteria.k__.p__Actinobacteriota.c__Actinobacteria.o__Micrococcales.f__Microbacteriaceae.g__Leucobacter",0,0,NA,0,0,1,0.14
"d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Acetobacterales.f__Acetobacteraceae.g__Endobacter",0,0,NA,0,0,1,0.146
"d__Bacteria.k__.p__Myxococcota.c__Polyangia.o__Polyangiales.f__Polyangiaceae.__",0,0,NA,0,0,1,0.121
"d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Devosiaceae.g__Maritalea",0,0,NA,0,0,1,0.249
"d__Bacteria.k__.p__Verrucomicrobiota.c__Chlamydiae.o__Chlamydiales.f__Parachlamydiaceae.g__Candidatus_Protochlamydia",0,0,NA,0,0,1,0.125
"d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Parvibaculales.f__Parvibaculaceae.g__uncultured",0,0,NA,0,0,1,0.001
"d__Bacteria.k__.p__Bacteroidota.c__Rhodothermia.o__Balneolales.f__Balneolaceae.g__Balneola",0,0,NA,0,0,1,0.001
"d__Bacteria.k__.p__Acidobacteriota.c__Vicinamibacteria.o__Vicinamibacterales.f__uncultured.g__",0,0,NA,0,0,1,0.25
"d__Bacteria.k__.p__Cyanobacteria.c__Cyanobacteriia.o__Phormidesmiales.f__Phormidesmiaceae.g__Phormidium_MBIC10002",0,0,NA,0,0,1,0.12
"d__Bacteria.k__.p__Planctomycetota.c__Planctomycetes.o__Gemmatales.f__Gemmataceae.__",0,0,NA,0,0,1,0.507
"d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__Legionellales.f__Legionellaceae.g__uncultured",0,0,NA,0,0,1,0.146
"d__Bacteria.k__.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Flavobacteriaceae.g__Hyunsoonleella",0,0,NA,0,0,1,0.34
"d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Devosiaceae.g__Devosia",0,0,NA,0,0,1,0.143
"d__Bacteria.k__.p__Bacteroidota.c__Bacteroidia.o__Chitinophagales.f__Chitinophagaceae.g__Taibaiella",0,0,NA,0,0,1,0.232
"d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodospirillales.f__Thalassospiraceae.g__Thalassospira",0,0,NA,0,0,1,0.124
"d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Rhodobacteraceae.g__Octadecabacter",0,0,NA,0,0,1,0.135
"d__Bacteria.k__.p__Planctomycetota.c__Phycisphaerae.o__Phycisphaerales.f__Phycisphaeraceae.g__FS140.16B.02_marine_group",0,0,NA,0,0,1,0.001
"d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__Oceanospirillales.f__Halomonadaceae.g__Kushneria",0,0,NA,0,0,1,0.001
"d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Paracaedibacterales.f__Paracaedibacteraceae.__",0,0,NA,0,0,1,0.239
"d__Bacteria.k__.p__Campilobacterota.c__Campylobacteria.o__Campylobacterales.__.__",0,0,NA,0,0,1,0.246
"d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Micavibrionales.__.__",0,0,NA,0,0,1,0.14
"d__Bacteria.k__.p__Campilobacterota.c__Campylobacteria.o__Campylobacterales.f__Arcobacteraceae.g__uncultured",0,0,NA,0,0,1,0.696
"d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Rhodobacteraceae.g__Litoreibacter",0,0,NA,0,0,1,0.121
"d__Bacteria.k__.p__Planctomycetota.c__Phycisphaerae.o__Phycisphaerales.f__Phycisphaeraceae.g__CL500.3",0,0,NA,0,0,1,0.159
"d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Rhizobiaceae.g__Phyllobacterium",0,0,NA,0,0,1,0.13
"d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Escherichia.Shigella",0,0,NA,0,0,1,0.874
"d__Bacteria.k__.p__Cyanobacteria.c__Cyanobacteriia.o__Cyanobacteriales.f__Microcystaceae.__",0,0,NA,0,0,1,0.001
"d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__Burkholderiales.f__Alcaligenaceae.g__Candidimonas",0,0,NA,0,0,1,0.436
"d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Parvibaculales.__.__",0,0,NA,0,0,1,0.37
"d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__Thiotrichales.f__Thiotrichaceae.g__Thiothrix",0,0,NA,0,0,1,0.14
"d__Bacteria.k__.p__Cyanobacteria.c__Cyanobacteriia.o__Cyanobacteriales.f__Xenococcaceae.g__Foliisarcina",0,0,NA,0,0,1,0.372
"d__Bacteria.k__.p__Campilobacterota.c__Campylobacteria.o__Campylobacterales.f__Sulfurovaceae.g__Sulfurovum",0,0,NA,0,0,1,0.142
"d__Bacteria.k__.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Ruminococcus",0,0,NA,0,0,1,0.14
"d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Caulobacterales.f__Hyphomonadaceae.g__Hyphomonas",0,0,NA,0,0,1,0.237
"d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Rhizobiaceae.g__Pseudaminobacter",0,0,NA,0,0,1,0.236
"d__Bacteria.k__.p__Firmicutes.c__Clostridia.o__Christensenellales.f__Christensenellaceae.g__Christensenellaceae_R.7_group",0,0,NA,0,0,1,0.14
"d__Bacteria.k__.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Flavobacteriaceae.g__Hanstruepera",0,0,NA,0,0,1,0.366
"d__Bacteria.k__.p__Chloroflexi.__.__.__.__",0,0,NA,0,0,1,0.255
"d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__Burkholderiales.f__Burkholderiaceae.g__Limnobacter",0,0,NA,0,0,1,0.595
"d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Rhodobacteraceae.g__Pontivivens",0,0,NA,0,0,1,0.001
"d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__Burkholderiales.f__Comamonadaceae.__",0,0,NA,0,0,1,0.116
"d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__MBAE14.f__.g__",0,0,NA,0,0,1,0.377
"d__Bacteria.k__.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Flavobacteriaceae.g__Ascidiimonas",0,0,NA,0,0,1,0.366
"d__Bacteria.k__.p__Fibrobacterota.c__Fibrobacteria.o__Fibrobacterales.f__Fibrobacteraceae.g__uncultured",0,0,NA,0,0,1,0.544
"d__Bacteria.k__.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Flavobacteriaceae.g__Lutibacter",0,0,NA,0,0,1,0.232
"d__Bacteria.k__.p__Actinobacteriota.c__Actinobacteria.o__Micrococcales.f__Microbacteriaceae.g__Agrococcus",0,0,NA,0,0,1,0.25
"d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__Oceanospirillales.f__Halomonadaceae.g__Chromohalobacter",0,0,NA,0,0,1,0.001
"d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__EC3.f__.g__",0,0,NA,0,0,1,0.126
"d__Bacteria.k__.p__Actinobacteriota.c__Actinobacteria.o__Euzebyales.f__Euzebyaceae.__",0,0,NA,0,0,1,0.17
"d__Bacteria.k__.p__WS2.c__.o__.f__.g__",0,0,NA,0,0,1,0.146
"d__Bacteria.k__.p__Firmicutes.c__Clostridia.o__Peptostreptococcales.Tissierellales.f__Anaerovoracaceae.g__uncultured",0,0,NA,0,0,1,0.14
"d__Bacteria.k__.p__Patescibacteria.c__Parcubacteria.o__Candidatus_Kaiserbacteria.f__.g__",0,0,NA,0,0,1,0.39
"d__Bacteria.k__.p__Myxococcota.c__Polyangia.o__Polyangiales.f__Eel.36e1D6.g__",0,0,NA,0,0,1,0.13
"d__Bacteria.k__.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Flavobacteriaceae.g__Flavirhabdus",0,0,NA,0,0,1,0.134
"d__Bacteria.k__.p__Planctomycetota.c__Pla4_lineage.o__.f__.g__",0,0,NA,0,0,1,0.451
"d__Bacteria.k__.p__Bacteroidota.c__Bacteroidia.o__Chitinophagales.f__37.13.g__",0,0,NA,0,0,1,0.245
"d__Bacteria.k__.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Flavobacteriaceae.g__Olleya",0,0,NA,0,0,1,0.13
"d__Bacteria.k__.p__Actinobacteriota.c__Acidimicrobiia.o__IMCC26256.f__.g__",0,0,NA,0,0,1,0.265
"d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__Cellvibrionales.f__Spongiibacteraceae.__",0,0,NA,0,0,1,0.134
"d__Bacteria.k__.p__Desulfobacterota.c__Desulfobacteria.o__Desulfobacterales.f__Desulfobacteraceae.__",0,0,NA,0,0,1,0.146
"d__Bacteria.k__.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Flavobacteriaceae.g__Polaribacter",0,0,NA,0,0,1,0.24
"d__Bacteria.k__.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Crocinitomicaceae.g__Salinirepens",0,0,NA,0,0,1,0.121
"d__Bacteria.k__.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Natranaerovirga",0,0,NA,0,0,1,0.113
"d__Bacteria.k__.p__Firmicutes.c__Bacilli.o__Staphylococcales.f__Staphylococcaceae.g__Jeotgalicoccus",0,0,NA,0,0,1,0.001
"d__Bacteria.k__.p__Acidobacteriota.c__Aminicenantia.o__Aminicenantales.f__.g__",0,0,NA,0,0,1,0.146
"d__Bacteria.k__.p__Verrucomicrobiota.c__Kiritimatiellae.o__WCHB1.41.f__.g__",0,0,NA,0,0,1,0.265
"d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Rhizobiaceae.g__Hoeflea",0,0,NA,0,0,1,0.135
"d__Bacteria.k__.p__Bacteroidota.c__Bacteroidia.o__Bacteroidetes_VC2.1_Bac22.f__.g__",0,0,NA,0,0,1,0.13
"d__Bacteria.k__.p__Cyanobacteria.c__Cyanobacteriia.o__Cyanobacteriales.f__Coleofasciculaceae.g__Symploca_PCC.8002",0,0,NA,0,0,1,0.134
"d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__WN.HWB.116.f__.g__",0,0,NA,0,0,1,0.134
"d__Bacteria.k__.p__Actinobacteriota.c__Acidimicrobiia.o__Microtrichales.f__Microtrichaceae.g__Candidatus_Microthrix",0,0,NA,0,0,1,0.25
"d__Bacteria.k__.p__Planctomycetota.c__Planctomycetes.o__Planctomycetales.f__Gimesiaceae.g__Gimesia",0,0,NA,0,0,1,0.322
"d__Bacteria.k__.p__Sumerlaeota.c__Sumerlaeia.o__uncultured.f__.g__",0,0,NA,0,0,1,0.124
"d__Bacteria.k__.p__Patescibacteria.c__ABY1.o__Candidatus_Falkowbacteria.f__.g__",0,0,NA,0,0,1,0.146
"d__Bacteria.k__.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.__",0,0,NA,0,0,1,0.146
"d__Bacteria.k__.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae.g__Prevotella",0,0,NA,0,0,1,0.14
"d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__Oceanospirillales.f__Saccharospirillaceae.g__",0,0,NA,0,0,1,0.001
"d__Bacteria.k__.p__Chloroflexi.c__JG30.KF.CM66.o__.f__.g__",0,0,NA,0,0,1,0.13
"d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodospirillales.f__Rhodospirillaceae.g__Roseospira",0,0,NA,0,0,1,0.139
"d__Bacteria.k__.p__Actinobacteriota.c__Actinobacteria.o__Micrococcales.f__Intrasporangiaceae.g__Serinicoccus",0,0,NA,0,0,1,0.247
"d__Bacteria.k__.p__Firmicutes.c__Bacilli.o__Bacillales.f__Planococcaceae.__",0,0,NA,0,0,1,0.139
"d__Bacteria.k__.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Flavobacteriaceae.g__Arcticiflavibacter",0,0,NA,0,0,1,0.13
"d__Bacteria.k__.p__Planctomycetota.c__Phycisphaerae.o__S.70.f__.g__",0,0,NA,0,0,1,0.121
"d__Bacteria.k__.p__Bdellovibrionota.c__Oligoflexia.o__Silvanigrellales.f__Silvanigrellaceae.__",0,0,NA,0,0,1,0.146
"d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Kiloniellales.f__Kiloniellaceae.g__Tagaea",0,0,NA,0,0,1,0.13
