"","average","sd","ratio","ava","avb","cumsum","p"
"d__Bacteria.k__.p__Planctomycetota.c__Planctomycetes.o__Planctomycetales.f__Rubinisphaeraceae.g__Rubinisphaera",0.000190920661858294,0.00026117395470984,0.731009575860672,1.5,0.6,0.989573312645461,0.014
"d__Bacteria.k__.p__Planctomycetota.c__Planctomycetes.o__Pirellulales.f__Pirellulaceae.g__Pirellula",0.000185617310140008,0.000329850616062286,0.562731433871138,1.75,0,0.989844840961986,0.394
"d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Alphaproteobacteria_Incertae_Sedis.f__Unknown_Family.__",0.000185617310140008,0.000329850616062286,0.562731433871138,1.75,0,0.99011636927851,0.154
"d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Rhodobacteraceae.g__Tropicimonas",0.000185617310140008,0.000329850616062286,0.562731433871138,1.75,0,0.990387897595035,0.658
"d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Rhizobiaceae.g__Nitratireductor",0.000185617310140008,0.000329850616062286,0.562731433871138,1.75,0,0.990659425911559,0.294
"d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Rickettsiales.f__Rickettsiaceae.g__Candidatus_Megaira",0.000180313958421723,0.000260037916463778,0.693414102350106,1.5,0.4,0.990923196276183,0.152
"d__Bacteria.k__.p__Spirochaetota.c__Spirochaetia.o__Spirochaetales.f__Spirochaetaceae.__",0.000169707254985151,0.000253815461016597,0.668624575923897,0,1.6,0.991171450737005,0.906
"d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Rickettsiales.f__Rickettsiaceae.g__uncultured",0.000169707254985151,0.000267446607177065,0.634546299825723,1.5,0.2,0.991419705197828,0.519
"d__Bacteria.k__.p__Bdellovibrionota.c__Bdellovibrionia.o__Bdellovibrionales.f__Bdellovibrionaceae.g__Bdellovibrio",0.000164403903266865,0.000155715046116756,1.05579972755872,1.25,0.8,0.991660201706749,0.003
"d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Xanthobacteraceae.__",0.000159100551548579,0.00028272909948196,0.562731433871138,1.5,0,0.99189294026377,0.001
"d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__C2U.g__",0.000159100551548579,0.000148014576776487,1.07489785812672,1.5,0.4,0.992125678820791,0.001
"d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Paracaedibacterales.f__Paracaedibacteraceae.g__uncultured",0.000153797199830293,0.000216211949589797,0.711326085917457,1.25,0.4,0.992350659425911,0.01
"d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Escherichia.Shigella",0.000153797199830293,0.000196107048486421,0.784251259795703,0.25,1.4,0.992575640031032,0.312
"d__Bacteria.k__.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Flavobacteriaceae.g__Pricia",0.000148493848112007,0.00030470294716148,0.487339717240448,0,1.4,0.992792862684251,0.377
"d__Bacteria.k__.p__Planctomycetota.c__Planctomycetes.o__uncultured.f__.g__",0.000148493848112007,0.000155429592079984,0.955376940290698,1,0.8,0.993010085337471,0.015
"d__Bacteria.k__.p__Firmicutes.c__Bacilli.o__Paenibacillales.f__Paenibacillaceae.g__Paenibacillus",0.000132583792957149,0.000235607582901633,0.562731433871138,1.25,0,0.993204034134988,0.233
"d__Bacteria.k__.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Cryomorphaceae.g__uncultured",0.000127280441238863,0.000211014619921443,0.603183046209061,0,1.2,0.993390224980605,0.101
"d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Rhizobiaceae.g__Ahrensia",0.000127280441238863,0.00026117395470984,0.487339717240448,0,1.2,0.993576415826222,0.712
"d__Bacteria.k__.p__Planctomycetota.c__Phycisphaerae.o__Phycisphaerales.f__Phycisphaeraceae.g__Algisphaera",0.000127280441238863,0.00026117395470984,0.487339717240448,0,1.2,0.993762606671839,0.087
"d__Bacteria.k__.p__Planctomycetota.c__Phycisphaerae.o__Phycisphaerales.f__Phycisphaeraceae.g__Phycisphaera",0.000127280441238863,0.00026117395470984,0.487339717240448,0,1.2,0.993948797517455,0.094
"d__Bacteria.k__.p__Fusobacteriota.c__Fusobacteriia.o__Fusobacteriales.f__Fusobacteriaceae.g__Psychrilyobacter",0.000127280441238863,0.00026117395470984,0.487339717240448,0,1.2,0.994134988363072,0.933
"d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Rhizobiaceae.g__",0.000127280441238863,0.00026117395470984,0.487339717240448,0,1.2,0.994321179208689,0.057
"d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__Burkholderiales.f__Burkholderiaceae.g__Burkholderia.Caballeronia.Paraburkholderia",0.000127280441238863,0.00026117395470984,0.487339717240448,0,1.2,0.994507370054306,0.314
"d__Bacteria.k__.p__Planctomycetota.c__Planctomycetes.o__Planctomycetales.f__Gimesiaceae.g__uncultured",0.000116673737802291,0.000161042565658941,0.724490058419616,0.5,0.8,0.994678044996121,0.544
"d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Rickettsiales.f__SM2D12.g__",0.000111370386084005,0.000121545504515259,0.916285522267286,0.75,0.6,0.994840961986036,0.495
"d__Bacteria.k__.p__Desulfobacterota.c__Desulfuromonadia.o__Bradymonadales.f__.g__",0.000106067034365719,0.0002176449622582,0.487339717240448,0,1,0.99499612102405,0.3
"d__Bacteria.k__.p__Patescibacteria.c__Saccharimonadia.o__Saccharimonadales.f__.g__",0.000106067034365719,0.0002176449622582,0.487339717240448,0,1,0.995151280062063,0.446
"d__Bacteria.k__.p__Verrucomicrobiota.c__Chlamydiae.o__Chlamydiales.f__Simkaniaceae.g__Simkania",0.000106067034365719,0.000188486066321306,0.562731433871138,1,0,0.995306439100078,0.141
"d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Rhodobacteraceae.g__Shimia",0.000106067034365719,0.0002176449622582,0.487339717240448,0,1,0.995461598138091,0.2
"d__Bacteria.k__.p__Planctomycetota.c__OM190.o__.f__.g__",9.01569792108613e-05,0.000130018958231889,0.693414102350106,0.75,0.2,0.995593483320403,0.619
"d__Bacteria.k__.p__Acidobacteriota.c__Blastocatellia.o__Blastocatellales.f__Blastocatellaceae.g__Blastocatella",8.48536274925753e-05,0.00017411596980656,0.487339717240448,0,0.8,0.995717610550814,0.728
"d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__Gammaproteobacteria_Incertae_Sedis.f__Unknown_Family.g__uncultured",8.48536274925753e-05,8.14352880727529e-05,1.04197614450346,0,0.8,0.995841737781226,0.753
"d__Bacteria.k__.p__Actinobacteriota.c__Actinobacteria.o__Propionibacteriales.f__Propionibacteriaceae.g__Propioniciclava",8.48536274925753e-05,0.00017411596980656,0.487339717240448,0,0.8,0.995965865011637,0.057
"d__Bacteria.k__.p__Actinobacteriota.c__Actinobacteria.o__Euzebyales.f__Euzebyaceae.__",8.48536274925753e-05,0.00017411596980656,0.487339717240448,0,0.8,0.996089992242048,0.057
"d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__Alteromonadales.f__Alteromonadaceae.g__Alteromonas",7.95502757742893e-05,0.00014136454974098,0.562731433871138,0.75,0,0.996206361520559,0.409
"d__Bacteria.k__.p__Dependentiae.c__Babeliae.o__Babeliales.f__.g__",7.95502757742893e-05,0.00014136454974098,0.562731433871138,0.75,0,0.996322730799069,0.015
"d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Rhodobacteraceae.g__Pseudoruegeria",7.95502757742893e-05,0.00014136454974098,0.562731433871138,0.75,0,0.99643910007758,0.135
"d__Bacteria.k__.p__Firmicutes.c__Clostridia.o__Peptostreptococcales.Tissierellales.f__Peptostreptococcaceae.g__Paeniclostridium",7.95502757742893e-05,0.00014136454974098,0.562731433871138,0.75,0,0.99655546935609,0.02
"d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Rhodobacteraceae.g__Gemmobacter",7.95502757742893e-05,0.00014136454974098,0.562731433871138,0.75,0,0.9966718386346,0.001
"d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Methyloligellaceae.g__Methyloceanibacter",7.42469240560034e-05,0.000103810030744504,0.715219170281713,0.5,0.4,0.99678044996121,0.274
"d__Bacteria.k__.p__Actinobacteriota.c__Actinobacteria.o__Propionibacteriales.f__Propionibacteriaceae.g__Cutibacterium",6.36402206194315e-05,8.70579849032799e-05,0.731009575860672,0,0.6,0.996873545384019,0.462
"d__Bacteria.k__.p__Bacteroidota.c__Bacteroidia.__.__.__",6.36402206194315e-05,0.00013058697735492,0.487339717240448,0,0.6,0.996966640806827,0.977
"d__Bacteria.k__.p__Desulfobacterota.c__Desulfobacteria.o__Desulfobacterales.f__Desulfosarcinaceae.g__Sva0081_sediment_group",6.36402206194315e-05,0.00013058697735492,0.487339717240448,0,0.6,0.997059736229635,0.089
"d__Bacteria.k__.p__Actinobacteriota.c__Actinobacteria.o__Euzebyales.f__Euzebyaceae.g__uncultured",6.36402206194315e-05,0.00013058697735492,0.487339717240448,0,0.6,0.997152831652444,0.587
"d__Bacteria.k__.p__Bacteroidota.c__Bacteroidia.o__Cytophagales.f__Cyclobacteriaceae.g__Algoriphagus",6.36402206194315e-05,0.00013058697735492,0.487339717240448,0,0.6,0.997245927075252,0.057
"d__Bacteria.k__.p__Verrucomicrobiota.__.__.__.__",6.36402206194315e-05,0.00013058697735492,0.487339717240448,0,0.6,0.99733902249806,0.06
"d__Bacteria.k__.p__Gemmatimonadota.c__PAUC43f_marine_benthic_group.o__.f__.g__",6.36402206194315e-05,0.00013058697735492,0.487339717240448,0,0.6,0.997432117920869,0.162
"d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Caulobacterales.f__Hyphomonadaceae.g__Robiginitomaculum",6.36402206194315e-05,0.00013058697735492,0.487339717240448,0,0.6,0.997525213343677,0.057
"d__Bacteria.k__.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Flavobacteriaceae.g__Marixanthomonas",6.36402206194315e-05,0.00013058697735492,0.487339717240448,0,0.6,0.997618308766486,0.065
"d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__Burkholderiales.f__Comamonadaceae.__",6.36402206194315e-05,0.00013058697735492,0.487339717240448,0,0.6,0.997711404189294,0.047
"d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__Xanthomonadales.f__Rhodanobacteraceae.__",6.36402206194315e-05,0.00013058697735492,0.487339717240448,0,0.6,0.997804499612102,0.05
"d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Paracaedibacterales.f__Paracaedibacteraceae.__",5.83368689011455e-05,8.05212828294705e-05,0.724490058419616,0.25,0.4,0.99788983708301,0.008
"d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__Legionellales.f__Legionellaceae.g__Legionella",5.30335171828596e-05,9.42430331606532e-05,0.562731433871138,0.5,0,0.997967416602017,0.192
"d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Hyphomicrobiaceae.g__Filomicrobium",5.30335171828596e-05,9.42430331606532e-05,0.562731433871138,0.5,0,0.998044996121024,0.651
"d__Bacteria.k__.p__Planctomycetota.c__Planctomycetes.o__Pirellulales.f__Pirellulaceae.g__uncultured",5.30335171828596e-05,9.42430331606532e-05,0.562731433871138,0.5,0,0.998122575640031,0.82
"d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__Oceanospirillales.f__Gven.F17.g__",5.30335171828596e-05,9.42430331606532e-05,0.562731433871138,0.5,0,0.998200155159038,0.429
"d__Bacteria.k__.p__Planctomycetota.c__Planctomycetes.__.__.__",5.30335171828596e-05,9.42430331606532e-05,0.562731433871138,0.5,0,0.998277734678045,0.708
"d__Bacteria.k__.p__Firmicutes.c__Clostridia.o__Peptostreptococcales.Tissierellales.f__Peptostreptococcaceae.g__Intestinibacter",5.30335171828596e-05,9.42430331606532e-05,0.562731433871138,0.5,0,0.998355314197052,0.001
"d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__Oceanospirillales.f__Halomonadaceae.g__Halomonas",5.30335171828596e-05,9.42430331606532e-05,0.562731433871138,0.5,0,0.998432893716059,0.39
"d__Bacteria.k__.p__Verrucomicrobiota.c__Verrucomicrobiae.o__Methylacidiphilales.f__Methylacidiphilaceae.g__uncultured",5.30335171828596e-05,9.42430331606532e-05,0.562731433871138,0.5,0,0.998510473235066,0.62
"d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Rhodobacteraceae.g__Dinoroseobacter",5.30335171828596e-05,9.42430331606532e-05,0.562731433871138,0.5,0,0.998588052754073,0.531
"d__Bacteria.k__.p__Bacteroidota.c__Bacteroidia.o__Chitinophagales.f__Saprospiraceae.__",4.24268137462877e-05,8.70579849032799e-05,0.487339717240448,0,0.4,0.998650116369278,0.784
"d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Micavibrionales.f__uncultured.g__",4.24268137462877e-05,8.70579849032799e-05,0.487339717240448,0,0.4,0.998712179984484,0.407
"d__Bacteria.k__.p__Bacteroidota.c__Bacteroidia.o__Cytophagales.f__Cyclobacteriaceae.g__uncultured",4.24268137462877e-05,8.70579849032799e-05,0.487339717240448,0,0.4,0.99877424359969,0.848
"d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Sphingomonadales.f__Sphingomonadaceae.g__Sphingomicrobium",4.24268137462877e-05,8.70579849032799e-05,0.487339717240448,0,0.4,0.998836307214895,0.941
"d__Bacteria.k__.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__uncultured",4.24268137462877e-05,8.70579849032799e-05,0.487339717240448,0,0.4,0.998898370830101,0.466
"d__Bacteria.k__.p__Cyanobacteria.c__Cyanobacteriia.o__Cyanobacteriales.f__Nostocaceae.g__Mastigocoleus_BC008",4.24268137462877e-05,8.70579849032799e-05,0.487339717240448,0,0.4,0.998960434445306,0.842
"d__Bacteria.k__.p__Planctomycetota.c__Phycisphaerae.o__Phycisphaerales.f__Phycisphaeraceae.g__uncultured",4.24268137462877e-05,8.70579849032799e-05,0.487339717240448,0,0.4,0.999022498060512,0.243
"d__Bacteria.k__.p__Campilobacterota.c__Campylobacteria.o__Campylobacterales.f__Arcobacteraceae.g__Halarcobacter",4.24268137462877e-05,8.70579849032799e-05,0.487339717240448,0,0.4,0.999084561675718,0.588
"d__Bacteria.k__.p__Planctomycetota.c__Planctomycetes.o__Planctomycetales.f__Rubinisphaeraceae.g__uncultured",4.24268137462877e-05,8.70579849032799e-05,0.487339717240448,0,0.4,0.999146625290923,0.744
"d__Bacteria.k__.p__Actinobacteriota.c__Actinobacteria.o__Micrococcales.f__Micrococcaceae.g__Glutamicibacter",4.24268137462877e-05,8.70579849032799e-05,0.487339717240448,0,0.4,0.999208688906129,0.06
"d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__Alteromonadales.f__Shewanellaceae.g__Shewanella",4.24268137462877e-05,5.33119102619892e-05,0.795822425754222,0,0.4,0.999270752521334,0.402
"d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__Alteromonadales.f__Alteromonadaceae.g__Rheinheimera",4.24268137462877e-05,8.70579849032799e-05,0.487339717240448,0,0.4,0.99933281613654,0.638
"d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__Cellvibrionales.f__Cellvibrionaceae.g__",4.24268137462877e-05,5.33119102619892e-05,0.795822425754222,0,0.4,0.999394879751745,0.573
"d__Bacteria.k__.p__Campilobacterota.c__Campylobacteria.o__Campylobacterales.f__Arcobacteraceae.g__uncultured",4.24268137462877e-05,8.70579849032799e-05,0.487339717240448,0,0.4,0.999456943366951,0.607
"d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__Francisellales.f__Francisellaceae.g__uncultured",2.65167585914298e-05,4.71215165803266e-05,0.562731433871138,0.25,0,0.999495733126454,0.802
"d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__Alteromonadales.f__Colwelliaceae.g__Thalassotalea",2.65167585914298e-05,4.71215165803266e-05,0.562731433871138,0.25,0,0.999534522885958,0.572
"d__Bacteria.k__.p__Desulfobacterota.c__Desulfovibrionia.o__Desulfovibrionales.f__Desulfovibrionaceae.g__Halodesulfovibrio",2.65167585914298e-05,4.71215165803266e-05,0.562731433871138,0.25,0,0.999573312645462,0.232
"d__Bacteria.k__.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Epulopiscium",2.65167585914298e-05,4.71215165803266e-05,0.562731433871138,0.25,0,0.999612102404965,0.437
"d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Rhizobiales_Incertae_Sedis.g__Anderseniella",2.65167585914298e-05,4.71215165803266e-05,0.562731433871138,0.25,0,0.999650892164469,0.535
"d__Bacteria.k__.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__uncultured",2.65167585914298e-05,4.71215165803266e-05,0.562731433871138,0.25,0,0.999689681923972,0.02
"d__Bacteria.k__.p__Actinobacteriota.c__Actinobacteria.o__Micrococcales.f__Micrococcaceae.g__Kocuria",2.12134068731438e-05,4.352899245164e-05,0.487339717240448,0,0.2,0.999720713731575,0.188
"d__Bacteria.k__.p__Planctomycetota.c__vadinHA49.o__.f__.g__",2.12134068731438e-05,4.352899245164e-05,0.487339717240448,0,0.2,0.999751745539178,0.557
"d__Bacteria.k__.p__Acidobacteriota.c__Thermoanaerobaculia.o__Thermoanaerobaculales.f__Thermoanaerobaculaceae.g__Subgroup_10",2.12134068731438e-05,4.352899245164e-05,0.487339717240448,0,0.2,0.99978277734678,0.753
"d__Bacteria.k__.p__Planctomycetota.c__Planctomycetes.o__Planctomycetales.f__Rubinisphaeraceae.g__Fuerstia",2.12134068731438e-05,4.352899245164e-05,0.487339717240448,0,0.2,0.999813809154383,0.61
"d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__Alteromonadales.f__Pseudoalteromonadaceae.g__Pseudoalteromonas",2.12134068731438e-05,4.352899245164e-05,0.487339717240448,0,0.2,0.999844840961986,0.484
"d__Bacteria.k__.p__Patescibacteria.c__Parcubacteria.o__Candidatus_Campbellbacteria.f__.g__",2.12134068731438e-05,4.352899245164e-05,0.487339717240448,0,0.2,0.999875872769589,0.634
"d__Bacteria.k__.p__Bacteroidota.c__Bacteroidia.o__Chitinophagales.f__Saprospiraceae.g__Aureispira",2.12134068731438e-05,4.352899245164e-05,0.487339717240448,0,0.2,0.999906904577192,0.603
"d__Bacteria.k__.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Flavobacteriaceae.g__Robiginitalea",2.12134068731438e-05,4.352899245164e-05,0.487339717240448,0,0.2,0.999937936384794,0.367
"d__Bacteria.k__.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Cryomorphaceae.g__Owenweeksia",2.12134068731438e-05,4.352899245164e-05,0.487339717240448,0,0.2,0.999968968192397,0.158
"d__Bacteria.k__.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Flavobacteriaceae.g__Flavobacterium",2.12134068731438e-05,4.352899245164e-05,0.487339717240448,0,0.2,1,0.065
"d__Bacteria.k__.p__NB1.j.c__.o__.f__.g__",0,0,NA,0,0,1,0.654
"d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__SAR86_clade.f__.g__",0,0,NA,0,0,1,0.516
"d__Bacteria.k__.p__Actinobacteriota.c__Actinobacteria.o__Micrococcales.f__Intrasporangiaceae.__",0,0,NA,0,0,1,0.12
"d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__SAR11_clade.f__Clade_I.g__Clade_Ia",0,0,NA,0,0,1,0.131
"d__Bacteria.k__.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Flavobacteriaceae.g__Algitalea",0,0,NA,0,0,1,0.225
"d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__Cellvibrionales.f__Halieaceae.g__OM60.NOR5._clade",0,0,NA,0,0,1,0.941
"d__Bacteria.k__.p__Bacteroidota.c__Bacteroidia.o__Chitinophagales.f__Chitinophagaceae.g__Edaphobaculum",0,0,NA,0,0,1,0.294
"d__Bacteria.k__.p__Actinobacteriota.c__Acidimicrobiia.o__Microtrichales.f__uncultured.g__",0,0,NA,0,0,1,0.55
"d__Bacteria.k__.p__Desulfobacterota.c__Desulfovibrionia.o__Desulfovibrionales.f__Desulfovibrionaceae.__",0,0,NA,0,0,1,0.489
"d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__Oceanospirillales.f__Nitrincolaceae.g__uncultured",0,0,NA,0,0,1,0.333
"d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Rhizobiaceae.g__Aliihoeflea",0,0,NA,0,0,1,0.617
"d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__uncultured.f__.g__",0,0,NA,0,0,1,0.54
"d__Bacteria.k__.p__Bacteroidota.c__Bacteroidia.o__Cytophagales.f__uncultured.g__",0,0,NA,0,0,1,0.117
"d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__Arenicellales.f__Arenicellaceae.g__Candidatus_Thiosymbion",0,0,NA,0,0,1,0.482
"d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Rickettsiales.f__Anaplasmataceae.g__Candidatus_Xenohaliotis",0,0,NA,0,0,1,0.79
"d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodospirillales.f__AEGEAN.169_marine_group.g__",0,0,NA,0,0,1,0.211
"d__Bacteria.k__.p__Gemmatimonadota.c__BD2.11_terrestrial_group.o__.f__.g__",0,0,NA,0,0,1,0.528
"d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__Steroidobacterales.f__Woeseiaceae.g__Woeseia",0,0,NA,0,0,1,0.908
"d__Bacteria.k__.p__Myxococcota.c__Polyangia.o__Nannocystales.f__Nannocystaceae.g__uncultured",0,0,NA,0,0,1,0.221
"d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Rickettsiales.f__S25.593.g__",0,0,NA,0,0,1,0.001
"d__Bacteria.k__.p__Actinobacteriota.c__Acidimicrobiia.o__Microtrichales.f__Microtrichaceae.g__Sva0996_marine_group",0,0,NA,0,0,1,0.649
"d__Bacteria.k__.p__Marinimicrobia_.SAR406_clade..c__.o__.f__.g__",0,0,NA,0,0,1,0.135
"d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__Cellvibrionales.f__Halieaceae.g__Halioglobus",0,0,NA,0,0,1,0.945
"d__Bacteria.k__.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Flavobacteriaceae.g__Zeaxanthinibacter",0,0,NA,0,0,1,0.471
"d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodospirillales.f__Terasakiellaceae.g__uncultured",0,0,NA,0,0,1,0.732
"d__Bacteria.k__.p__Cyanobacteria.c__Cyanobacteriia.o__Cyanobacteriales.f__Paraspirulinaceae.g__uncultured",0,0,NA,0,0,1,0.224
"d__Bacteria.k__.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Flavobacteriaceae.g__Seonamhaeicola",0,0,NA,0,0,1,0.482
"d__Bacteria.k__.p__Cyanobacteria.c__Cyanobacteriia.o__Phormidesmiales.f__Phormidesmiaceae.g__Phormidesmis_ANT.LACV5.1",0,0,NA,0,0,1,0.962
"d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__pItb.vmat.80.f__.g__",0,0,NA,0,0,1,0.704
"d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Parvibaculales.f__uncultured.g__",0,0,NA,0,0,1,0.12
"d__Bacteria.k__.p__Verrucomicrobiota.c__Verrucomicrobiae.o__Pedosphaerales.f__Pedosphaeraceae.g__SCGC_AAA164.E04",0,0,NA,0,0,1,0.31
"d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__Oceanospirillales.__.__",0,0,NA,0,0,1,0.582
"d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Rhizobiaceae.g__Roseitalea",0,0,NA,0,0,1,0.939
"d__Bacteria.k__.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Flavobacteriaceae.g__Formosa",0,0,NA,0,0,1,0.408
"d__Bacteria.k__.p__Chloroflexi.c__Dehalococcoidia.o__MSBL5.f__.g__",0,0,NA,0,0,1,0.117
"d__Bacteria.k__.p__Planctomycetota.c__Planctomycetes.o__Pirellulales.f__Pirellulaceae.g__Bythopirellula",0,0,NA,0,0,1,0.795
"d__Bacteria.k__.p__Actinobacteriota.c__Acidimicrobiia.o__Microtrichales.f__Iamiaceae.g__Iamia",0,0,NA,0,0,1,0.319
"d__Bacteria.k__.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Flavobacteriaceae.g__Tenacibaculum",0,0,NA,0,0,1,0.961
"d__Bacteria.k__.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Bacteroidetes_BD2.2.g__",0,0,NA,0,0,1,0.113
"d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__Alteromonadales.f__Marinobacteraceae.g__Marinobacter",0,0,NA,0,0,1,0.441
"d__Bacteria.k__.p__Firmicutes.c__Bacilli.o__Acholeplasmatales.f__Acholeplasmataceae.g__Acholeplasma",0,0,NA,0,0,1,0.61
"d__Bacteria.k__.p__Firmicutes.c__Bacilli.o__Entomoplasmatales.f__Spiroplasmataceae.g__Spiroplasma",0,0,NA,0,0,1,0.414
"d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__Coxiellales.f__Coxiellaceae.g__Coxiella",0,0,NA,0,0,1,0.7
"d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Rickettsiales.__.__",0,0,NA,0,0,1,0.892
"d__Bacteria.k__.p__Actinobacteriota.c__Acidimicrobiia.o__Actinomarinales.f__uncultured.g__",0,0,NA,0,0,1,0.743
"d__Bacteria.k__.p__Bacteroidota.c__Bacteroidia.o__Cytophagales.f__Cyclobacteriaceae.g__Ekhidna",0,0,NA,0,0,1,0.585
"d__Bacteria.k__.p__Actinobacteriota.c__Actinobacteria.o__Propionibacteriales.f__Propionibacteriaceae.g__uncultured",0,0,NA,0,0,1,0.807
"d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__Alteromonadales.f__Alteromonadaceae.__",0,0,NA,0,0,1,0.095
"d__Bacteria.k__.p__Bacteroidota.c__Bacteroidia.o__Sphingobacteriales.f__Sphingobacteriaceae.g__Sphingobacterium",0,0,NA,0,0,1,0.115
"d__Bacteria.k__.p__Verrucomicrobiota.c__Verrucomicrobiae.o__Verrucomicrobiales.f__Rubritaleaceae.g__Persicirhabdus",0,0,NA,0,0,1,0.918
"d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Rickettsiales.f__.g__Candidatus_Jidaibacter",0,0,NA,0,0,1,0.233
