OTU ID	Cellana.toreuma	Saccostrea.mordax	Echinolittorina.malaccana	Mytilisepta.virgata	Tenguella.musiva	Echinolittorina.radiata	Isognomon.nucleus
6b13a146fe30f4a3a13b228810dfe0a2	0	0	0	0	0	0	5
111124c2276bb8839606eadf815aa075	0	0	5	0	0	0	0
0fe63506e82080fda3357f75e1bc1fc0	0	0	0	0	0	238	0
8c84a1224cf336f76009347d3a9480cc	0	0	0	0	9	11	0
56e44671ccd5b5ddf8db64e1f53272df	0	0	0	0	0	0	8
f05f13fd2e0d345f1cc0edfac36f17db	6	0	0	0	0	14	0
48f3f85718420dc29fafb0ee53320db2	0	0	0	0	0	34	0
32f4b5b5c56caba1901e6236fad1eac8	15	0	0	0	0	60	0
4bd0e3b23b346fc04c14f6860cd65971	0	9	0	0	3	37	0
bd870adc7e15b5263b344520466ba82e	5	0	0	0	0	0	0
8470bb861631b25232816ab33dc139f7	0	0	0	4	0	0	0
bd211812c9b550afb8c4739b37006cd0	0	0	0	0	0	73	24
a4ef90809e6ab3dbe67b426699b8aaae	19	0	0	2	0	35	0
3bacf8389236094850bc7cbe5b1c6138	4	6	5	0	12	22	3
b98616422684be67fd90ed20ecfc3354	0	0	4	0	0	0	2
70a5b7d5c156d99bd5c67bd8c3fb7168	95	0	0	13	0	3	14
7c57c4badc577972a6ba7e5970a354f6	0	4	0	0	0	0	17
df78462796d8ed76e33282ea9a9500b0	0	0	0	0	0	1	0
a26b904a41d3846cd373495626722974	0	0	0	0	0	19	0
0da846b6e6edcd79020a36d693e55803	0	0	2	0	0	5	0
2153a71c6067b5d667da7efc5430cacf	0	0	0	0	0	5	0
7690e0825cee594a15fa682e5ae1a5d4	0	0	0	0	0	0	5
312547c0515004695523bd269ba5f49c	0	0	3	0	0	0	0
9ed01967c3a55872e6a0e825c91a18e1	0	0	0	0	0	7	0
27aee35eb367dff43f6c173256e66f0d	0	0	0	0	14	0	0
63da518013203de254256ea8d2713363	0	0	37	0	0	0	0
a4efd58b956864fc4569e3c407a20806	28	0	0	0	0	0	0
b297ecd95b1d1548b638584053130f9a	0	0	0	2	0	0	0
46a94e9e054a31b96a63ca4b13ebcc13	1	0	0	0	0	13	0
d6d4906c07a5489b48183c46789fe687	16	0	0	0	0	0	0
4c30bb1043cb63ead6ce107ac1a3d26f	0	0	0	0	0	8	0
628b8c420b287b375712b5b089d46dfb	3	0	0	0	0	0	0
e8f20a50a053acd04cc5727b6861b42e	3	0	0	0	0	3	9
96aaedbcd6e7c44bbd22921938a4501d	0	0	0	1	0	0	0
8b8761e56ab7e16e5bc4e6fc397b2ddc	0	0	76	0	0	129	68
d09da8bb251b7400eef4fbaf3944bffb	4	0	3	2	0	0	2
1caba8e181c4a73d85c0a94d1f4e3b2f	2	0	0	0	0	0	0
514277ea6e6e9f8d20878d5dc4259617	0	0	0	0	0	43	0
2cf90cd05cb0ec6b7129b808808fc62e	0	0	0	0	277	0	0
31334f934d5eadbee695ad422b7dd8fe	3	0	0	0	0	0	0
4e373d6ea6eeb0d6df5f77b66fdeb3fe	0	0	72	0	0	500	25
0f08452fd2b481cb0b9b400ee3e7e704	0	0	14	0	0	12	18
c0bb91ab0e4c592049a9fefdd302a426	0	0	0	0	6	0	2
a9016cd7deb13ba69240d19721b6fcd4	2	0	0	10	0	0	2
1a17773b99f3c7cbcf75b903a051697c	0	0	0	0	0	0	16
fa6a0eab6f1392a2a280c6acc885fa27	0	0	0	0	0	4	5
664ea9bfac7d89d0dd3f581445a6a540	0	0	0	0	2	0	0
8dabde4b02f48395f7d0b2e7f9c3b738	0	0	0	0	0	59	0
23b4f3a55bc48fa55fb6e085c57df043	0	0	0	0	500	10	0
21b9da9867e900f887096313439d4b89	0	0	0	0	0	0	110
94b6960333db3268765d6585cb2ff714	0	0	0	2	0	0	0
642299e53d1dc1ca4da3980c5ca4a5bc	0	0	0	1	0	0	5
efe5aaacbf37e7f138a23edb8dc23717	0	26	0	0	0	5	0
424ae53d551ed61df215a5225e91e397	0	0	0	0	0	18	0
95f9af7df2593aa5516c509972335f22	1	2359	0	0	0	0	3077
1b01419f7468e1a310c5abfa18dbde38	54	0	0	0	0	334	0
ea9b77b9f38977a94f3a8b866d5a8f36	0	0	9	0	78	153	0
069f06914f456f05bee497a8c1dfd9dd	0	19	0	0	0	21	0
11690f946a1d313d9e05ed80b4739f3b	70	0	0	0	0	0	0
28d8a7369b7868a16403052a7a40622f	0	464	3	0	1	0	0
905c4449406c5dbba796059a7992dfed	0	0	7	0	0	0	0
6d157d3fff3e16d900d890ebdb65fae0	0	0	0	0	0	0	6
3b3b76d52b1a4b02d499769148220e75	3	0	3	9	0	0	0
81097078280e46dbe0e6fce9303c8208	16	0	0	0	0	0	0
1f476f28ab611ea319ca7a6ef0c5a2c2	0	0	0	0	4	0	0
cc786791edbaec476cc3bf5af612bf61	0	2	0	2	3	0	0
a51fc26269679a8855e08d111e06c0e0	0	0	0	0	0	33	0
89c5d977fe7566403c8cce9ca45905e1	105	0	0	0	0	0	0
f14e3ae97be6cb60e608bbb7e49e82ff	13	0	0	0	10	25	0
b9de9c9033af3855348ec592b50793d9	0	0	0	0	0	0	41
3309ae9272713e5664b92675ffe4dca5	2	0	0	0	0	67	0
42535aced5884c3453be159ee49fdad1	0	2	0	0	0	3	0
882e8414cd66181e7d2f6b7b4b41a59d	0	0	0	0	0	71	0
b72f30b3ce5d6e74c5e4dd4e9fc1d382	4	0	0	0	0	0	0
6a479002f27a06cc3773b26370dbc045	69	0	0	0	0	0	0
4b3edc2318c57f999890c69b8253cda8	0	0	0	0	0	0	2
81e91f572d98738ad27bcfd6227bc86d	23	0	0	0	0	0	0
64b6c68443ae833013d49e3cd82586b9	0	0	60	0	0	0	0
946c3b7619cac1f58f00a24f19ed463a	53	0	0	0	0	24	0
d92ca4cd9586e92de66b791b5f3296be	0	8	0	0	0	110	0
0be7486cf0139781602e9ca13952b3f0	4	0	0	0	0	0	0
161a40c42e111aa0afb6bca3e074da8d	8	0	0	0	0	0	0
79411ad91597bc7d23a8b70587830cb7	0	0	2	0	0	25	0
04525ec0cc6240e40483810fcde8bb82	0	0	0	0	0	18	0
53ba13afc34235a1fc103ade327c17c0	0	0	4	0	0	0	0
b3f181ca80e2f50a344f69a7b1c8d476	3	0	29	0	0	0	0
aba27a31cf3b1e72dcdc053d2f8c13a4	2	0	0	0	0	0	0
533762a3260185dfec743f20d043585a	0	0	0	0	0	0	257
cc908c6d010cfc17fd2452e7b9b64a9c	0	10	0	0	0	0	0
01c3f1e7ada81b80ad8994a5b412efd1	2	0	0	0	0	26	0
ddf318722c245e2d544a10643a6bdee5	0	0	0	0	0	0	9
f80f4342974563b8178eedf1d921b081	0	0	0	6	0	0	0
1048c334bbb0e034350051fce93415fa	0	0	0	0	0	26	0
083bcf901b3328e279ab03165deb97ed	0	0	0	0	0	0	9
fae5dc36f7766e142e118a243a313990	8	0	9	0	0	4	0
498d334e3a01da46a60a5fa19e8cd10e	0	0	0	0	0	105	0
80b5c999f92c62809dd0e6801f7cf8b3	0	0	0	0	0	0	7
c322e1d8d9206646b4753fa6cff9d1d6	0	0	0	0	0	0	3
76808f2cacca605721cb4275bc82e41c	0	0	0	0	8	150	0
4a1bca670a60e65eebb0c997cc212233	0	0	3	0	0	0	4
3d6b7d066285a8392d27b07b20e655a9	3	0	0	5	0	0	0
2b1146d837ccd34745f958650fe379d7	0	0	0	0	0	37	0
248d75f3d49a3b1dfc0c0deb9c7273f1	0	0	0	0	0	0	2
202991d45cfa0aa34fe45ed9fb7ddf80	0	0	0	0	0	15	3
3d9f32cd78daeb3e7e832f22e9f7b111	222	0	0	0	0	0	0
1f503ca485e28936a71bcf2e28853a3d	4	0	0	0	0	39	0
778ca923ae2e6f5dcee46485aa34d693	1	0	0	0	0	3	0
99e0a8528eaaa0ffda030a53e328d070	0	0	0	0	0	164	0
b4eff09408e6ca517f4a33d1faac3690	0	0	6	0	0	8	0
070c956e816e4cd483ff515821725f02	102	0	0	0	0	33	0
4b92b226600285f9c010e7cc53b7ab0f	0	3	3	0	0	0	0
f12512c18fc482320cdd76542351efd1	0	0	0	0	0	0	235
6c5e19f0f29c00438e0c140d19ba41d2	0	8	180	0	0	14	32
8b588792e6867c1d195bcab7847956a1	5	0	0	0	0	14	0
6ffa05199008c8533e39d856c632f47b	32	0	0	0	0	69	15
adc2a140ead659b122ca85e5661dc8fd	11	0	52	0	0	0	148
f466ba0a458b7f3268b30db10a26cfb7	9	0	0	0	0	0	0
cd5be4a1797a7600f352d9a1ff0f547b	0	0	22	0	0	34	3
ba3e9110a21e35803ee6e64e59e91a78	11	0	0	0	0	4	0
e7bb692e3d249f32f36155edcee28496	0	0	12	0	0	0	4
9aece58bc0a474889ec90821e34c0d71	0	0	0	1	0	0	0
e43c959d66d61498869a2b9e14dde5b3	0	0	0	3	0	0	0
883a2e00eb8675cd8319c8a644f71ccd	3	0	0	0	0	0	0
0d535c000dcfe9c28008b8f11a4cdbc3	0	0	0	0	0	10	0
6f3e7e38d0539a6a7f07ce1825f57e20	0	0	0	0	0	14	0
bae0f9c1c8abf0170493ed10da14479f	0	0	14	0	0	0	0
cdb99c098c2ebb90d8fbd6494c954602	0	0	0	2	0	0	0
d9f6379d32be2dcdb7fce340054d177c	22	0	0	0	0	0	0
a8c6f5d3e1872e6910048d000be4da17	10	0	0	0	0	34	0
e9e413fe2a9c9d3eb3467e18bc2bc8f9	0	4	0	0	5	0	0
0b44ca312aaab384b91a7e7c13b3ce05	176	0	0	0	0	0	0
d93c7bbdd914b64a693332aa9d62eb56	10430	19	17	0	0	168	0
547d255d2d29c0a7e1691788122669b4	0	85	0	0	0	0	0
d986a24170528a3d0dd7a578f3e7a26b	0	0	4	0	0	0	0
e253a94fce717749525938e387e08d5f	0	0	4	0	0	0	0
afcb0dbcfdd9ec7214bc58610dffb2bb	0	0	0	0	0	0	1613
f3f5efe66cfaf758c6fee69b41a72013	0	0	22	0	0	0	0
e0cffb0105a0216fd3fceecd996c3a57	0	0	387	0	0	18	0
1deb2fbc37e652377d9709f1f38ba3cc	0	0	0	0	0	132	0
8a0e5dcc12cb3ab3e13d59a0efd037b4	0	0	4	0	0	0	0
f2f81762f77b55d247f0b0713d09c968	0	0	14	0	0	0	0
f21dc218f0c71972c8935d04854a0517	7	0	0	0	0	3	0
9390a651222f1c9ba21d6430e5dc1c19	0	0	0	0	0	0	1686
f70364440d559a28b2192ec4f6392458	0	0	0	0	0	0	3
2e39919cca21d55ada3d373fcd27573b	14	0	99	0	0	99	0
a20520f6390a2a071908d09d33f8a027	0	0	0	70	0	0	0
1f8d6be63b4f1e570ff9e2daf340d5d1	12	0	0	0	0	0	0
8e8bb24f3c65b74b546fdbb220e15abf	0	0	0	2	0	0	2
6c76b1bf87d1ccb74ea6056fb190150d	0	0	0	0	0	0	16
8bc71cafda15a94fd1f4f222ccd58909	0	0	0	0	0	12	0
6a15b19857f0e0e0c3e608951fb868a9	2	0	0	0	0	0	0
941d35a6a00b19a9d4e4820efddb686c	0	0	0	0	0	29	0
82cb643250a1953799eb737820c36ae5	0	0	0	0	0	0	9
70c539886ef1c8cdd7c7ea0d4e0fe767	0	0	0	0	0	47	0
db908cc40ff0d2a71e7603d521c35a2c	0	0	56	0	0	0	0
cc569f57028be67642f168d4d12ffb14	6	0	0	0	0	7	0
eb8d874098205cf6a63a2b1c0a6e9d0f	0	6	0	0	0	0	0
2027ef94f7a4e6b61eb38b8418e20d47	0	0	0	1	0	0	0
57691d61957eeaaf422c6c8247386a0c	68	0	0	0	0	0	0
b56fc6be8674f33af751a66f1f0c5ad1	0	0	21	0	0	0	0
22a50a5bdcb116ecc98471674da22b2f	0	4	0	0	0	0	8
b3ddf7b7283f99155b6b6d666fb0f10b	0	0	0	0	0	614	0
4fcf4fb7f493b782823e539d92ef6b17	0	0	0	8	0	0	0
e6e26e91344078e5d8d357fd4091e427	0	0	0	0	0	58	0
4e10abdd02af6c86f5a36333b4c2b6b7	0	0	0	2	0	0	4
52566bfdd5ad687e57e8e6e4d294fdc0	0	0	0	0	0	18	9
1188b0764522c5e91ee3589b3163d41f	2	0	0	0	0	0	0
1ae40c3779c3db01dae6df0285630956	13	0	0	0	0	0	0
da5a778bee8fce630432b5c826f16bab	6	0	0	0	0	0	0
f4c850f85419bf824c5dcd11945db52d	0	0	0	0	0	47	0
bf1f7227112ba1a35351d0acbd9ce836	0	0	0	0	0	0	30
9ebeb0fb5632570b5cdc694d6e3c6f2f	298	0	0	0	0	0	0
136f01d8721d207904e02ba61e160637	395	0	0	0	0	0	0
9898f9a731db7041cb5157e4a4283fac	0	0	0	0	0	0	357
50f22d9784bdc85eb0084998b912d32c	0	314	0	0	0	0	0
1ad07ba94303268eef8d3ba644c8d33e	0	6	0	0	0	735	0
1271e3ac888f7beb3ad095ab8c127393	0	0	0	0	0	12	0
70257be1581ffb1fc9d54663c7596054	0	0	0	0	0	15	0
d0215c3c39ff422cc2ad29ab6b74819e	5	0	0	0	0	0	0
c34bbd6723593acecaa14ed1736716c6	0	14	0	0	0	6	0
16b4a0909f7e283b552f2c6f86171fb1	9	0	0	0	0	9	0
677ab560af21d202c970809dae0e8cfd	0	0	0	72	0	0	0
88362d79ba89ace34717eeb22d3866c5	0	9	71	26258	35	0	0
aefe0fd2957ba06ed2308a72c726fbdc	0	0	1	0	0	0	0
64db754de201f63823f346920aba50e6	0	0	0	0	15	0	0
4edccef812cb065322e82d1f29dcbc8e	0	0	4	0	0	0	0
fd243b0fc877f832921e9c3d28de9019	0	0	0	0	0	50	0
1060fb5ad307d711190b8b1611618ffd	7	0	0	0	0	45	0
7e2832440539677b57bea5d12295f734	7	0	0	0	0	8	0
e3f50cbd51f91d6379f3c214fe02c5a5	0	22	0	0	0	0	0
d9ef79d58d1b8ad50db62d6146f4862f	19	0	0	0	0	19	0
90a156aad1e164bafeb7094a3a0afa0b	15	3	1	0	0	0	5
74261fc1c5867d858efce9e5c1c04a33	0	0	13	0	0	45	4
25150ccf32d3b562d6051c5774d27ead	138	0	0	0	0	5	0
8b5d820778f4b6fae1d626c4b3954014	6	0	0	1	0	0	0
ae11e2130280aba4667a693aca4c126c	0	0	0	0	0	44	0
9470caecc8e192319c5c935261a8f9b7	0	3	0	0	0	0	5
2bb3bd2b82e3ee0d858b6968af0d6082	0	0	439	0	0	0	0
b0857f3904fb8488b33c9e12652dbe36	0	0	0	0	0	19	0
a927bf1593b4480f05eb13c3c348b7f5	0	0	0	0	0	0	8
71661544b4d5de53afcba16c9c3dc3de	0	0	0	0	0	3	0
4f36510781618eb962b504cf345e0c13	0	0	0	0	0	178	0
549d4d854142e6b1ed8b05e14353f641	0	0	0	0	0	0	182
03e3fdbe0d648f905b5e4c4ab833f3cb	0	0	0	1	0	11	0
cc2097c7616792d9373b8f15d7dfe88c	8	0	0	0	0	12	0
8ab61581e9dcdf34a518a8951f43a85b	0	0	3	0	0	0	0
1f9951d8d6b6e321fa0b0aa04a749f1e	0	0	0	0	0	3	0
efc76ad82d36e2ca02df3f4b4558be5c	24	3	19	0	0	120	3
6efade662cbfdf084901442abcf554af	1	0	0	0	0	0	0
2972bc7096bbb15fee085ccef45d7131	0	0	12	0	0	0	0
ceed583379855cd4b2c120905d65542d	3	0	0	5	0	0	0
7950e9ee1b633020fd0330a6e95c572a	3	0	0	0	0	0	0
fc5d8983eaeec10fb6af63a9282ed514	3	15	0	9	2	0	0
f6ae2fff83dd352da0da369fa19fd936	0	0	0	0	0	19	0
bac151ae363cd5b39ccca6d9910e3742	0	0	0	0	0	31	0
75ed72329159699fcee6651fbadd16f5	0	0	8	0	0	0	0
1e71393d3501b52f9a37bac71983ea0e	0	0	0	0	0	0	1
60de2be8d3461f4ffd97a6f1c0f379be	0	0	0	0	0	5	0
be9ce4759e0baf79582281aa9cff676a	4	0	0	2	0	0	1
39112f98919f9e395bc280954f2cb59f	0	0	0	0	0	0	19
11ac4a8640a7b435f8dd79ab6e39443f	0	0	0	0	0	355	0
7c040a41c35f2c3d166fbecf8f5e479b	0	3	0	0	0	4	0
dd76a9ed38e94c307e593765cd90954a	0	0	4	0	0	8	0
abcea600ac324d58e5e269414bfc1bf5	5	0	0	11	0	4	6
39523e8874e6143ebe4627745b149f8b	2	0	0	0	0	0	0
c93a8164857251a12c8f539342da8df7	3	0	0	0	0	0	0
1d47812778485b32f8caa2fd18879296	0	59	0	0	0	0	0
25a9e55159bb36ed062fcc6527126c14	2	0	0	0	0	7	0
ca7198a7bbb94e94d4856c7c8d9c3264	7	0	0	0	0	0	0
d5707c9eaeef5d9b8841944415b36f5f	0	0	0	0	0	0	6
c62cf16198316ba75b7a9acbf0b8780d	0	11	0	0	2	5	8
1b8b57b64904ebcf9d9da7417576850d	11	0	0	0	0	0	0
f90c0c1e41d60634de0d3179a5122909	0	0	0	0	0	0	442
56cb89b847f6e1c0ae261515096b58dc	6	0	0	0	0	0	0
52b4fec73370df6d31333c760edc25f0	0	0	0	0	0	9	0
fa527f5ed7ec669f59af3d13813d1b06	0	0	38	0	0	0	3
7cfa72aa51171cda1ce88ce2fce3630a	0	8	0	0	0	0	6
3c81f3658e964cac6f2c394916919750	0	0	4	0	0	11	0
610a7a9e99a90a1646635dfb5775fc99	0	0	0	1	0	0	0
19943f3104f668e12defde4d635ded14	0	0	0	4	0	0	0
d360d74800f04ca66aef2cf6ec69fad1	0	0	0	0	0	0	33
b0c16d7b6379462ca08b06a0d304a96a	17	0	0	0	0	0	0
19f79aada09303ed71a4fdcb30ec3963	0	0	3	0	0	0	0
0a65c8f5c8a603ec5cd64cd059a9b8fc	0	0	21	0	0	16	0
3ed0140212944715f75159426bdff8eb	7	0	0	0	0	18	0
123c303caab98e3b7b0d0655fc12d428	0	0	0	0	0	16	3
5fd8d26a6fd24ccd160fb431c858f0f2	2	4	0	0	0	0	0
f803eb46271f79e948937638aa779fd7	8	0	19	0	0	71	0
ab1e4421e1cad3235a7d596dfa6457de	0	0	0	0	2	0	1
6bad07df4ff0fbfdc05f16efc1c33654	0	3	0	0	0	18	0
c71ced730e982154d7e323941fc6c7be	2	0	0	0	0	0	0
baab23a00cc891ab4681cea8643a5329	0	0	0	2	0	0	0
89424a0027c1718bfaa6c8a3065d450f	65	0	250	0	0	429	0
ae56702c276a68e97e65207e3a72faf2	0	0	0	0	0	50	0
50be2bb6a38484075db9d45f58d03062	0	0	0	0	0	29	0
28934f15f7f6c03d4b3bd11f526bbe0f	0	0	0	0	0	296	0
2af9fd8c8b018e081beda9379ca94f04	0	0	0	0	0	0	4
9f671d65a749c97345fee2bf75748991	0	0	0	0	0	53	0
cc63bf13b2ad3a2b193f1e5f61f544e0	7	0	0	0	0	45	0
8a85473d76d3163bb232bbc3a80e80b2	0	0	0	0	2	0	3
18d5b070a2d5159a06056e75f42e654a	0	0	266	0	0	0	0
31a19fb021156220de9e1581acad0fc6	5	0	0	0	0	0	0
98f784b088f209f27afc62b1cba7dcdf	0	0	0	0	0	0	10
7f72e32291898ea135808ce764fc080f	12	0	0	0	0	0	0
6b8b0fe7eb439f0438fcc7a04b67e5a4	0	3	0	1145	1	0	0
8a085aafe2fafa4e492a005783c8a8d5	0	0	7	0	0	0	0
0d27830e2f65ba841a501e6f4f3f9c50	0	14	0	0	0	0	46
88fd401abb6c236b42b1f18af01fcf8e	0	0	0	0	0	13	0
92255b8718d384ccaf790a7d2e88d048	0	0	230	0	0	0	80
5d6941e7e02db4e5775e9c7dd8a8490d	0	0	8	0	0	0	0
7180f231de5102fbbd396b9d0864356f	2	0	0	0	0	0	0
0f9484d98ba4014d0b68b5bcd504cc0b	1	0	0	0	0	0	0
7fbdb2df60f46e1f2fb972c4e8ab523c	1	0	0	0	0	4	0
6f84fcf414e77a7c441933125f3f68d3	0	0	0	0	0	0	3
e1f282df5e68e60393d24a728e77433a	0	0	17	0	0	15	0
0dbe47ae6f0e6b5d3f6cbd8a1d4e6c71	0	0	9	2	0	0	0
692b4b9e2024c249f3783bc76fc59f7a	0	0	0	0	0	0	5
595ff71e8eb01aa6dc32e7911c060532	5	0	0	4	0	0	0
9375621da83cf572812cb375b2b44fc0	72	0	0	0	0	0	0
817bfe03151fed7340599f4ee49f0e36	501	0	0	0	0	0	0
d292591f7c2a4de3a661e0568a97bf25	2	0	0	0	0	0	0
4d70244472f2e068583625e02d50aa31	1	0	6	0	0	0	0
1b17d67cfcf59962811712a93a2950b0	0	11	0	0	0	5	0
fd97a974055a18d8555bf6c8507f2d56	6	0	0	0	0	0	0
8754740918f2213cfa8f9d8481cbb315	0	6	0	0	0	7	0
43d72243efbb7fbba9dc141d075d2dd4	0	0	0	1	0	0	0
a9843d8d7c3e8e622c41b8fc26d76759	0	2	0	0	0	0	0
b9da00f4ada7b60338728b3ad0d63ca4	0	0	0	0	0	6	0
68a34eb512cf7d7333d8867b24038278	0	0	0	0	0	5	1
27829f7583bae428e1bcf4ee697da619	0	1	0	0	0	0	0
243c23d10c74d85359218211c4bb0653	0	0	0	0	84	0	0
afc0f4e6def4ae66196de1dee2ae0afc	6	0	0	0	0	0	0
6e58eb3b2856e676aef499a9d0b30a79	0	0	0	0	0	51	0
0bf0267afaf81c60397b3d93ad9a84c5	0	0	0	0	0	6	6
452146e84398ef826fdfcac61d9695c1	0	2	0	0	0	38	0
e1fb79c2c141e4b969e783c5c97515d2	0	0	0	0	0	0	22
65de1baa51ec4d1764cd0187f4d91f60	50	0	0	0	0	0	0
7d9e3d07be671bcdd1f05667d97e42f5	0	0	0	0	0	204	0
09e76b4439da1155ae8e642d7ee17fbf	0	0	6	0	0	0	0
437c0043a8afd80d98e5d4071b46f0e5	0	3	6	0	0	76	0
d9812a6f9ab7f63e00cb8d6228ea6902	0	1	0	0	0	0	0
b822540460ae95746dadf2e61cf30faf	0	0	0	0	0	100	0
ee1007e88652b20fa7a791d397eeb5b5	0	0	0	0	0	0	17
7a729896564baf501a0fafffa9fea9be	0	4	0	0	2156	0	0
c88bb64df7067d0b054e949749900457	0	0	0	0	0	0	3510
58174905c2159fce99c9accc56963507	0	0	0	0	25	0	0
7acb990ca01b4fb32c64dd4d181b8c62	0	0	0	0	0	39	0
f3f165ba5ceeda2548584b33dc91fbd0	0	7	12	2	28	0	4
e28eae366054d41126c47aee168e926b	0	0	0	0	0	14	0
8879db60288d275ca284ac17b7988a44	2	0	0	1	0	0	0
efc7e664dbb914ff849e4000d2360a57	3	0	0	0	0	0	0
949cb3bd523cfe7affcc852508d4d0d2	0	0	19	0	0	0	0
e7d91fbc807f675d55dca1706ee28fda	0	0	0	0	0	0	12
7f72e814551724335c403f1e42ac1942	0	0	0	0	0	18	0
b1a09095b298752b708d5846c9a2a9c2	0	3	42	0	0	0	0
213199860ed089bf666b40b08005555e	14	51	0	15	24	0	0
2445c1be1ef92aa0ffec727cccb98d20	46	0	0	0	0	0	0
91fa6e0da6ffcad2b090025dd68af4b0	45	0	1	0	0	3	2
ca35dd669c68e41893b9fd49e1a52f39	30	0	0	1	0	20	0
1c8f17d0cfd403c89a3b8be924becaa7	0	275	0	0	0	0	0
dd3c20b4fc9ef4eeab3db9adce8226bb	15	0	0	0	0	7	2
390145d14da80a99102e34a0a3cbe146	0	0	9	0	0	0	0
5d7e452a98f97f529cff48c0e9d675d8	10	0	0	3	0	0	0
6651f16562aab760b7348256a51b3ab5	4	0	0	0	0	0	0
70293823f394a8b4fdc99b426026b712	2	1	0	2	0	2	2
d9ab9b6bfb5f47296c7630e1d9e24d0c	0	0	0	0	0	0	4
07c0a58b338e5bbbdc20bcc6a895cce1	0	0	5	0	5	0	8
